concept:name,lifecycle:transition,org:resource,time:timestamp,Activity,Resource,start:timestamp,case:concept:name,case:variant,case:variant-index,case:creator
Packing,complete,ID4820,2012-02-23 08:00:00+00:00,Packing,ID4820,2012-02-23 07:56:43.125000+00:00,Case117,Variant 25,25,Fluxicon Disco
Packing,complete,ID4820,2012-02-23 08:00:00+00:00,Packing,ID4820,2012-02-23 08:00:00+00:00,Case117,Variant 25,25,Fluxicon Disco
Final Inspection,complete,ID4493,2012-02-23 18:01:00+00:00,Final Inspection,ID4493,2012-02-23 13:00:30+00:00,Case117,Variant 25,25,Fluxicon Disco
End,complete,End,2012-02-23 18:01:00+00:00,End,End,2012-02-23 18:01:00+00:00,Case117,Variant 25,25,Fluxicon Disco
Start,complete,Start,2012-03-25 08:00:00+00:00,Start,Start,2012-03-25 08:00:00+00:00,Case118,Variant 4,4,Fluxicon Disco
Turning & Milling,complete,ID4429,2012-03-25 09:15:00+00:00,Turning & Milling,ID4429,2012-03-25 09:12:04.218750+00:00,Case118,Variant 4,4,Fluxicon Disco
Turning & Milling,complete,ID4794,2012-03-29 06:11:00+00:00,Turning & Milling,ID4794,2012-03-29 02:33:11.250000+00:00,Case118,Variant 4,4,Fluxicon Disco
Turning & Milling,complete,ID4794,2012-03-29 09:29:00+00:00,Turning & Milling,ID4794,2012-03-29 09:21:15.937500+00:00,Case118,Variant 4,4,Fluxicon Disco
Turning & Milling Q.C.,complete,ID4287,2012-03-30 19:41:00+00:00,Turning & Milling Q.C.,ID4287,2012-03-30 17:32:45+00:00,Case118,Variant 4,4,Fluxicon Disco
End,complete,End,2012-03-30 19:41:00+00:00,End,End,2012-03-30 19:41:00+00:00,Case118,Variant 4,4,Fluxicon Disco
Start,complete,Start,2012-03-20 14:12:00+00:00,Start,Start,2012-03-20 14:12:00+00:00,Case119,Variant 26,26,Fluxicon Disco
Turning & Milling,complete,ID4132,2012-03-20 22:57:00+00:00,Turning & Milling,ID4132,2012-03-20 22:36:29.531250+00:00,Case119,Variant 26,26,Fluxicon Disco
Turning & Milling,complete,ID4132,2012-03-21 22:30:00+00:00,Turning & Milling,ID4132,2012-03-21 21:34:48.281250+00:00,Case119,Variant 26,26,Fluxicon Disco
Turning & Milling,complete,ID4132,2012-03-23 00:48:00+00:00,Turning & Milling,ID4132,2012-03-22 23:46:21.562500+00:00,Case119,Variant 26,26,Fluxicon Disco
Turning & Milling,complete,ID4641,2012-03-23 13:51:00+00:00,Turning & Milling,ID4641,2012-03-23 13:20:24.843750+00:00,Case119,Variant 26,26,Fluxicon Disco
Turning & Milling,complete,ID4132,2012-03-26 01:45:00+00:00,Turning & Milling,ID4132,2012-03-25 23:24:36.562500+00:00,Case119,Variant 26,26,Fluxicon Disco
Turning & Milling,complete,ID4132,2012-03-27 02:00:00+00:00,Turning & Milling,ID4132,2012-03-27 01:03:09.843750+00:00,Case119,Variant 26,26,Fluxicon Disco
Turning & Milling,complete,ID4132,2012-03-28 01:47:00+00:00,Turning & Milling,ID4132,2012-03-28 00:51:15.468750+00:00,Case119,Variant 26,26,Fluxicon Disco
Turning & Milling,complete,ID4794,2012-03-28 12:21:00+00:00,Turning & Milling,ID4794,2012-03-28 11:56:14.062500+00:00,Case119,Variant 26,26,Fluxicon Disco
Turning & Milling,complete,ID4132,2012-03-29 01:37:00+00:00,Turning & Milling,ID4132,2012-03-29 01:05:54.375000+00:00,Case119,Variant 26,26,Fluxicon Disco
Turning & Milling,complete,ID4794,2012-03-29 14:42:00+00:00,Turning & Milling,ID4794,2012-03-29 14:11:20.156250+00:00,Case119,Variant 26,26,Fluxicon Disco
Turning & Milling,complete,ID4132,2012-03-30 01:18:00+00:00,Turning & Milling,ID4132,2012-03-30 00:53:09.375000+00:00,Case119,Variant 26,26,Fluxicon Disco
End,complete,End,2012-03-30 01:18:00+00:00,End,End,2012-03-30 01:18:00+00:00,Case119,Variant 26,26,Fluxicon Disco
Start,complete,Start,2012-01-26 09:38:00+00:00,Start,Start,2012-01-26 09:38:00+00:00,Case12,Variant 27,27,Fluxicon Disco
Turning,complete,ID4641,2012-01-26 14:00:00+00:00,Turning,ID4641,2012-01-26 11:49:00+00:00,Case12,Variant 27,27,Fluxicon Disco
Turning,complete,ID4132,2012-01-26 17:09:00+00:00,Turning,ID4132,2012-01-26 15:34:30+00:00,Case12,Variant 27,27,Fluxicon Disco
Turning Q.C.,complete,ID4618,2012-01-26 18:57:00+00:00,Turning Q.C.,ID4618,2012-01-26 18:53:37.500000+00:00,Case12,Variant 27,27,Fluxicon Disco
Turning,complete,ID4132,2012-01-27 03:29:00+00:00,Turning,ID4132,2012-01-26 23:13:00+00:00,Case12,Variant 27,27,Fluxicon Disco
Turning,complete,ID4641,2012-01-27 13:18:00+00:00,Turning,ID4641,2012-01-27 08:23:30+00:00,Case12,Variant 27,27,Fluxicon Disco
Turning,complete,ID3846,2012-01-27 19:51:00+00:00,Turning,ID3846,2012-01-27 16:34:30+00:00,Case12,Variant 27,27,Fluxicon Disco
Turning,complete,ID4641,2012-01-29 22:58:00+00:00,Turning,ID4641,2012-01-28 21:24:30+00:00,Case12,Variant 27,27,Fluxicon Disco
Turning,complete,ID3846,2012-01-30 04:59:00+00:00,Turning,ID3846,2012-01-30 01:58:30+00:00,Case12,Variant 27,27,Fluxicon Disco
Turning,complete,ID3846,2012-01-30 06:45:00+00:00,Turning,ID3846,2012-01-30 05:52:00+00:00,Case12,Variant 27,27,Fluxicon Disco
Turning,complete,ID4641,2012-01-30 16:41:00+00:00,Turning,ID4641,2012-01-30 11:43:00+00:00,Case12,Variant 27,27,Fluxicon Disco
Turning Q.C.,complete,ID4618,2012-01-30 18:44:00+00:00,Turning Q.C.,ID4618,2012-01-30 18:40:09.375000+00:00,Case12,Variant 27,27,Fluxicon Disco
Turning & Milling,complete,ID0937,2012-02-05 08:15:00+00:00,Turning & Milling,ID0937,2012-02-05 03:02:04.218750+00:00,Case12,Variant 27,27,Fluxicon Disco
Lapping,complete,ID0998,2012-02-05 23:00:00+00:00,Lapping,ID0998,2012-02-05 19:18:45+00:00,Case12,Variant 27,27,Fluxicon Disco
Flat Grinding,complete,ID4882,2012-02-06 08:15:00+00:00,Flat Grinding,ID4882,2012-02-06 07:22:58.125000+00:00,Case12,Variant 27,27,Fluxicon Disco
Flat Grinding,complete,ID4882,2012-02-06 19:40:00+00:00,Flat Grinding,ID4882,2012-02-06 18:35:46.875000+00:00,Case12,Variant 27,27,Fluxicon Disco
Laser Marking,complete,ID0998,2012-02-06 20:47:00+00:00,Laser Marking,ID0998,2012-02-06 20:30:15+00:00,Case12,Variant 27,27,Fluxicon Disco
Flat Grinding,complete,ID4882,2012-02-07 08:15:00+00:00,Flat Grinding,ID4882,2012-02-07 07:10:30+00:00,Case12,Variant 27,27,Fluxicon Disco
Flat Grinding,complete,ID4882,2012-02-07 08:15:00+00:00,Flat Grinding,ID4882,2012-02-07 08:15:00+00:00,Case12,Variant 27,27,Fluxicon Disco
Flat Grinding,complete,ID4882,2012-02-07 20:52:00+00:00,Flat Grinding,ID4882,2012-02-07 19:41:01.875000+00:00,Case12,Variant 27,27,Fluxicon Disco
Flat Grinding,complete,ID4882,2012-02-07 22:43:00+00:00,Flat Grinding,ID4882,2012-02-07 22:32:35.625000+00:00,Case12,Variant 27,27,Fluxicon Disco
Final Inspection Q.C.,complete,ID4618,2012-02-07 23:05:00+00:00,Final Inspection Q.C.,ID4618,2012-02-07 23:02:56.250000+00:00,Case12,Variant 27,27,Fluxicon Disco
Laser Marking,complete,ID0998,2012-02-07 23:38:00+00:00,Laser Marking,ID0998,2012-02-07 23:29:45+00:00,Case12,Variant 27,27,Fluxicon Disco
Final Inspection Q.C.,complete,ID4618,2012-02-14 00:50:00+00:00,Final Inspection Q.C.,ID4618,2012-02-13 11:13:15+00:00,Case12,Variant 27,27,Fluxicon Disco
Final Inspection Q.C.,complete,ID4618,2012-02-14 19:39:00+00:00,Final Inspection Q.C.,ID4618,2012-02-14 19:35:43.125000+00:00,Case12,Variant 27,27,Fluxicon Disco
Final Inspection Q.C.,complete,ID4618,2012-02-16 22:33:00+00:00,Final Inspection Q.C.,ID4618,2012-02-16 17:46:41.250000+00:00,Case12,Variant 27,27,Fluxicon Disco
Packing,complete,ID4820,2012-02-17 08:00:00+00:00,Packing,ID4820,2012-02-17 07:28:59.531250+00:00,Case12,Variant 27,27,Fluxicon Disco
End,complete,End,2012-02-17 08:00:00+00:00,End,End,2012-02-17 08:00:00+00:00,Case12,Variant 27,27,Fluxicon Disco
Start,complete,Start,2012-02-26 18:19:00+00:00,Start,Start,2012-02-26 18:19:00+00:00,Case120,Variant 28,28,Fluxicon Disco
Turning & Milling,complete,ID4529,2012-02-26 23:08:00+00:00,Turning & Milling,ID4529,2012-02-26 22:56:42.656250+00:00,Case120,Variant 28,28,Fluxicon Disco
Turning & Milling,complete,ID4429,2012-02-27 06:26:00+00:00,Turning & Milling,ID4429,2012-02-27 06:08:53.437500+00:00,Case120,Variant 28,28,Fluxicon Disco
Turning & Milling,complete,ID4794,2012-02-27 13:55:00+00:00,Turning & Milling,ID4794,2012-02-27 13:37:27.656250+00:00,Case120,Variant 28,28,Fluxicon Disco
Turning & Milling Q.C.,complete,ID4493,2012-03-08 16:37:00+00:00,Turning & Milling Q.C.,ID4493,2012-03-08 16:28:52.500000+00:00,Case120,Variant 28,28,Fluxicon Disco
Laser Marking,complete,ID0998,2012-03-08 21:41:00+00:00,Laser Marking,ID0998,2012-03-08 20:25:00+00:00,Case120,Variant 28,28,Fluxicon Disco
Lapping,complete,ID0998,2012-03-14 00:11:00+00:00,Lapping,ID0998,2012-03-13 17:25:45+00:00,Case120,Variant 28,28,Fluxicon Disco
Round Grinding,complete,ID4872,2012-03-14 17:26:00+00:00,Round Grinding,ID4872,2012-03-14 16:21:18.750000+00:00,Case120,Variant 28,28,Fluxicon Disco
Round Grinding,complete,ID4872,2012-03-14 19:06:00+00:00,Round Grinding,ID4872,2012-03-14 18:59:45+00:00,Case120,Variant 28,28,Fluxicon Disco
Round Grinding,complete,ID4355,2012-03-14 22:53:00+00:00,Round Grinding,ID4355,2012-03-14 22:38:56.250000+00:00,Case120,Variant 28,28,Fluxicon Disco
Round Grinding,complete,ID4355,2012-03-14 23:02:00+00:00,Round Grinding,ID4355,2012-03-14 23:01:26.250000+00:00,Case120,Variant 28,28,Fluxicon Disco
Round Grinding,complete,ID4385,2012-03-15 02:16:00+00:00,Round Grinding,ID4385,2012-03-15 02:03:52.500000+00:00,Case120,Variant 28,28,Fluxicon Disco
Final Inspection Q.C.,complete,ID4493,2012-03-15 16:11:00+00:00,Final Inspection Q.C.,ID4493,2012-03-15 14:52:43.125000+00:00,Case120,Variant 28,28,Fluxicon Disco
End,complete,End,2012-03-15 16:11:00+00:00,End,End,2012-03-15 16:11:00+00:00,Case120,Variant 28,28,Fluxicon Disco
Start,complete,Start,2012-03-06 05:00:00+00:00,Start,Start,2012-03-06 05:00:00+00:00,Case121,Variant 29,29,Fluxicon Disco
Turning & Milling,complete,ID4529,2012-03-06 06:59:00+00:00,Turning & Milling,ID4529,2012-03-06 06:54:21.093750+00:00,Case121,Variant 29,29,Fluxicon Disco
Turning Q.C.,complete,ID0937,2012-03-06 08:15:00+00:00,Turning Q.C.,ID0937,2012-03-06 08:12:37.500000+00:00,Case121,Variant 29,29,Fluxicon Disco
Turning & Milling,complete,ID4529,2012-03-06 10:00:00+00:00,Turning & Milling,ID4529,2012-03-06 09:55:53.906250+00:00,Case121,Variant 29,29,Fluxicon Disco
Turning Q.C.,complete,ID4493,2012-03-06 15:17:00+00:00,Turning Q.C.,ID4493,2012-03-06 15:07:05.625000+00:00,Case121,Variant 29,29,Fluxicon Disco
Turning & Milling,complete,ID4429,2012-03-06 17:23:00+00:00,Turning & Milling,ID4429,2012-03-06 17:18:04.687500+00:00,Case121,Variant 29,29,Fluxicon Disco
Turning & Milling,complete,ID0997,2012-03-14 19:34:00+00:00,Turning & Milling,ID0997,2012-03-14 11:58:52.968750+00:00,Case121,Variant 29,29,Fluxicon Disco
Turning & Milling,complete,ID4529,2012-03-14 22:11:00+00:00,Turning & Milling,ID4529,2012-03-14 22:04:52.031250+00:00,Case121,Variant 29,29,Fluxicon Disco
Turning & Milling,complete,ID4932,2012-03-15 04:55:00+00:00,Turning & Milling,ID4932,2012-03-15 04:39:13.125000+00:00,Case121,Variant 29,29,Fluxicon Disco
Turning & Milling,complete,ID4932,2012-03-15 06:32:00+00:00,Turning & Milling,ID4932,2012-03-15 06:28:12.656250+00:00,Case121,Variant 29,29,Fluxicon Disco
Turning & Milling Q.C.,complete,ID4493,2012-03-15 16:38:00+00:00,Turning & Milling Q.C.,ID4493,2012-03-15 16:00:07.500000+00:00,Case121,Variant 29,29,Fluxicon Disco
Laser Marking,complete,ID0998,2012-03-16 18:39:00+00:00,Laser Marking,ID0998,2012-03-16 12:08:45+00:00,Case121,Variant 29,29,Fluxicon Disco
Flat Grinding,complete,ID0998,2012-03-18 16:52:00+00:00,Flat Grinding,ID0998,2012-03-18 12:32:01.875000+00:00,Case121,Variant 29,29,Fluxicon Disco
Lapping,complete,ID0998,2012-03-18 18:43:00+00:00,Lapping,ID0998,2012-03-18 18:15:15+00:00,Case121,Variant 29,29,Fluxicon Disco
Round Grinding,complete,ID4385,2012-03-19 17:00:00+00:00,Round Grinding,ID4385,2012-03-19 15:36:26.250000+00:00,Case121,Variant 29,29,Fluxicon Disco
Round Grinding,complete,ID4385,2012-03-19 20:19:00+00:00,Round Grinding,ID4385,2012-03-19 20:06:33.750000+00:00,Case121,Variant 29,29,Fluxicon Disco
Round Grinding,complete,ID4493,2012-03-21 17:32:00+00:00,Round Grinding,ID4493,2012-03-21 14:42:26.250000+00:00,Case121,Variant 29,29,Fluxicon Disco
Lapping,complete,ID0998,2012-03-27 21:26:00+00:00,Lapping,ID0998,2012-03-27 15:07:30+00:00,Case121,Variant 29,29,Fluxicon Disco
Round Grinding,complete,ID0420,2012-03-28 14:40:00+00:00,Round Grinding,ID0420,2012-03-28 14:36:33.750000+00:00,Case121,Variant 29,29,Fluxicon Disco
Round Grinding,complete,ID4445,2012-03-28 21:03:00+00:00,Round Grinding,ID4445,2012-03-28 20:39:03.750000+00:00,Case121,Variant 29,29,Fluxicon Disco
End,complete,End,2012-03-28 21:03:00+00:00,End,End,2012-03-28 21:03:00+00:00,Case121,Variant 29,29,Fluxicon Disco
Start,complete,Start,2012-03-04 17:14:00+00:00,Start,Start,2012-03-04 17:14:00+00:00,Case122,Variant 30,30,Fluxicon Disco
Turning & Milling,complete,ID4429,2012-03-04 19:57:00+00:00,Turning & Milling,ID4429,2012-03-04 19:50:37.968750+00:00,Case122,Variant 30,30,Fluxicon Disco
Turning & Milling,complete,ID4429,2012-03-05 00:59:00+00:00,Turning & Milling,ID4429,2012-03-05 00:47:12.187500+00:00,Case122,Variant 30,30,Fluxicon Disco
Turning & Milling,complete,ID4429,2012-03-05 19:14:00+00:00,Turning & Milling,ID4429,2012-03-05 18:31:13.593750+00:00,Case122,Variant 30,30,Fluxicon Disco
Turning & Milling Q.C.,complete,ID4163,2012-03-05 21:50:00+00:00,Turning & Milling Q.C.,ID4163,2012-03-05 21:40:15+00:00,Case122,Variant 30,30,Fluxicon Disco
Turning & Milling,complete,ID4429,2012-03-05 22:56:00+00:00,Turning & Milling,ID4429,2012-03-05 22:53:25.312500+00:00,Case122,Variant 30,30,Fluxicon Disco
Turning & Milling Q.C.,complete,ID4493,2012-03-07 15:39:00+00:00,Turning & Milling Q.C.,ID4493,2012-03-07 13:06:18.750000+00:00,Case122,Variant 30,30,Fluxicon Disco
Laser Marking,complete,ID0998,2012-03-07 17:23:00+00:00,Laser Marking,ID0998,2012-03-07 16:57:00+00:00,Case122,Variant 30,30,Fluxicon Disco
Flat Grinding,complete,ID4882,2012-03-07 19:14:00+00:00,Flat Grinding,ID4882,2012-03-07 19:03:35.625000+00:00,Case122,Variant 30,30,Fluxicon Disco
Lapping,complete,ID0998,2012-03-07 23:12:00+00:00,Lapping,ID0998,2012-03-07 22:12:30+00:00,Case122,Variant 30,30,Fluxicon Disco
Round Grinding,complete,ID4445,2012-03-08 05:36:00+00:00,Round Grinding,ID4445,2012-03-08 05:12:00+00:00,Case122,Variant 30,30,Fluxicon Disco
Round Grinding,complete,ID4445,2012-03-08 09:21:00+00:00,Round Grinding,ID4445,2012-03-08 09:06:56.250000+00:00,Case122,Variant 30,30,Fluxicon Disco
Round Grinding,complete,ID4287,2012-03-13 19:50:00+00:00,Round Grinding,ID4287,2012-03-13 13:49:41.250000+00:00,Case122,Variant 30,30,Fluxicon Disco
Round Grinding,complete,ID4287,2012-03-13 21:44:00+00:00,Round Grinding,ID4287,2012-03-13 21:36:52.500000+00:00,Case122,Variant 30,30,Fluxicon Disco
Lapping,complete,ID4882,2012-03-21 08:15:00+00:00,Lapping,ID4882,2012-03-19 11:37:15+00:00,Case122,Variant 30,30,Fluxicon Disco
Lapping,complete,ID0998,2012-03-21 17:10:00+00:00,Lapping,ID0998,2012-03-21 14:56:15+00:00,Case122,Variant 30,30,Fluxicon Disco
Round Grinding,complete,ID4385,2012-03-21 22:46:00+00:00,Round Grinding,ID4385,2012-03-21 22:25:00+00:00,Case122,Variant 30,30,Fluxicon Disco
Round Grinding,complete,ID4355,2012-03-22 00:55:00+00:00,Round Grinding,ID4355,2012-03-22 00:46:56.250000+00:00,Case122,Variant 30,30,Fluxicon Disco
Round Grinding,complete,ID4355,2012-03-22 04:55:00+00:00,Round Grinding,ID4355,2012-03-22 04:40:00+00:00,Case122,Variant 30,30,Fluxicon Disco
Final Inspection Q.C.,complete,ID4163,2012-03-23 19:51:00+00:00,Final Inspection Q.C.,ID4163,2012-03-23 17:03:16.875000+00:00,Case122,Variant 30,30,Fluxicon Disco
Final Inspection Q.C.,complete,ID4163,2012-03-25 16:40:00+00:00,Final Inspection Q.C.,ID4163,2012-03-25 12:27:54.375000+00:00,Case122,Variant 30,30,Fluxicon Disco
Laser Marking,complete,ID0998,2012-03-25 18:10:00+00:00,Laser Marking,ID0998,2012-03-25 17:47:30+00:00,Case122,Variant 30,30,Fluxicon Disco
Grinding Rework,complete,ID4528,2012-03-26 05:55:00+00:00,Grinding Rework,ID4528,2012-03-26 04:40:38.671875+00:00,Case122,Variant 30,30,Fluxicon Disco
Final Inspection Q.C.,complete,ID4163,2012-03-26 16:40:00+00:00,Final Inspection Q.C.,ID4163,2012-03-26 15:39:31.875000+00:00,Case122,Variant 30,30,Fluxicon Disco
Final Inspection Q.C.,complete,ID4163,2012-03-27 19:00:00+00:00,Final Inspection Q.C.,ID4163,2012-03-27 16:31:52.500000+00:00,Case122,Variant 30,30,Fluxicon Disco
Packing,complete,ID4820,2012-03-28 09:00:00+00:00,Packing,ID4820,2012-03-28 08:14:03.750000+00:00,Case122,Variant 30,30,Fluxicon Disco
End,complete,End,2012-03-28 09:00:00+00:00,End,End,2012-03-28 09:00:00+00:00,Case122,Variant 30,30,Fluxicon Disco
Start,complete,Start,2012-03-14 07:00:00+00:00,Start,Start,2012-03-14 07:00:00+00:00,Case123,Variant 31,31,Fluxicon Disco
Turning & Milling,complete,ID4429,2012-03-14 08:15:00+00:00,Turning & Milling,ID4429,2012-03-14 08:12:04.218750+00:00,Case123,Variant 31,31,Fluxicon Disco
Turning & Milling,complete,ID4932,2012-03-15 09:00:00+00:00,Turning & Milling,ID4932,2012-03-15 08:01:59.531250+00:00,Case123,Variant 31,31,Fluxicon Disco
Turning & Milling,complete,ID4932,2012-03-15 13:30:00+00:00,Turning & Milling,ID4932,2012-03-15 13:19:27.187500+00:00,Case123,Variant 31,31,Fluxicon Disco
Turning & Milling,complete,ID4167,2012-03-15 15:51:00+00:00,Turning & Milling,ID4167,2012-03-15 15:45:29.531250+00:00,Case123,Variant 31,31,Fluxicon Disco
Turning & Milling,complete,ID4167,2012-03-16 00:56:00+00:00,Turning & Milling,ID4167,2012-03-16 00:34:42.656250+00:00,Case123,Variant 31,31,Fluxicon Disco
Turning & Milling,complete,ID4932,2012-03-16 08:27:00+00:00,Turning & Milling,ID4932,2012-03-16 08:09:22.968750+00:00,Case123,Variant 31,31,Fluxicon Disco
Turning & Milling,complete,ID4932,2012-03-16 10:30:00+00:00,Turning & Milling,ID4932,2012-03-16 10:25:11.718750+00:00,Case123,Variant 31,31,Fluxicon Disco
Turning & Milling,complete,ID4932,2012-03-16 11:47:00+00:00,Turning & Milling,ID4932,2012-03-16 11:43:59.531250+00:00,Case123,Variant 31,31,Fluxicon Disco
Turning & Milling,complete,ID4167,2012-03-16 14:12:00+00:00,Turning & Milling,ID4167,2012-03-16 14:06:20.156250+00:00,Case123,Variant 31,31,Fluxicon Disco
Turning & Milling Q.C.,complete,ID4493,2012-03-16 16:32:00+00:00,Turning & Milling Q.C.,ID4493,2012-03-16 16:23:15+00:00,Case123,Variant 31,31,Fluxicon Disco
Turning & Milling,complete,ID4167,2012-03-16 19:48:00+00:00,Turning & Milling,ID4167,2012-03-16 19:40:20.625000+00:00,Case123,Variant 31,31,Fluxicon Disco
Turning & Milling,complete,ID4641,2012-03-18 07:57:00+00:00,Turning & Milling,ID4641,2012-03-18 06:32:16.406250+00:00,Case123,Variant 31,31,Fluxicon Disco
Turning & Milling,complete,ID4641,2012-03-18 09:26:00+00:00,Turning & Milling,ID4641,2012-03-18 09:22:31.406250+00:00,Case123,Variant 31,31,Fluxicon Disco
Turning & Milling,complete,ID4932,2012-03-18 14:13:00+00:00,Turning & Milling,ID4932,2012-03-18 14:01:47.343750+00:00,Case123,Variant 31,31,Fluxicon Disco
Turning & Milling,complete,ID4932,2012-03-18 16:20:00+00:00,Turning & Milling,ID4932,2012-03-18 16:15:02.343750+00:00,Case123,Variant 31,31,Fluxicon Disco
Turning & Milling,complete,ID4932,2012-03-18 16:21:00+00:00,Turning & Milling,ID4932,2012-03-18 16:20:57.656250+00:00,Case123,Variant 31,31,Fluxicon Disco
Turning & Milling Q.C.,complete,ID4493,2012-03-18 16:41:00+00:00,Turning & Milling Q.C.,ID4493,2012-03-18 16:39:45+00:00,Case123,Variant 31,31,Fluxicon Disco
Turning & Milling,complete,ID4932,2012-03-18 18:30:00+00:00,Turning & Milling,ID4932,2012-03-18 18:25:44.531250+00:00,Case123,Variant 31,31,Fluxicon Disco
Laser Marking,complete,ID4718,2012-03-18 22:53:00+00:00,Laser Marking,ID4718,2012-03-18 21:47:15+00:00,Case123,Variant 31,31,Fluxicon Disco
End,complete,End,2012-03-18 22:53:00+00:00,End,End,2012-03-18 22:53:00+00:00,Case123,Variant 31,31,Fluxicon Disco
Start,complete,Start,2012-03-20 13:59:00+00:00,Start,Start,2012-03-20 13:59:00+00:00,Case124,Variant 32,32,Fluxicon Disco
Turning & Milling,complete,ID4932,2012-03-20 21:34:00+00:00,Turning & Milling,ID4932,2012-03-20 21:16:13.593750+00:00,Case124,Variant 32,32,Fluxicon Disco
Turning & Milling,complete,ID4932,2012-03-20 22:58:00+00:00,Turning & Milling,ID4932,2012-03-20 22:54:43.125000+00:00,Case124,Variant 32,32,Fluxicon Disco
Turning & Milling,complete,ID4429,2012-03-21 00:54:00+00:00,Turning & Milling,ID4429,2012-03-21 00:49:28.125000+00:00,Case124,Variant 32,32,Fluxicon Disco
Turning & Milling,complete,ID4167,2012-03-21 05:36:00+00:00,Turning & Milling,ID4167,2012-03-21 05:24:59.062500+00:00,Case124,Variant 32,32,Fluxicon Disco
Turning & Milling Q.C.,complete,ID4287,2012-03-21 21:07:00+00:00,Turning & Milling Q.C.,ID4287,2012-03-21 20:08:48.750000+00:00,Case124,Variant 32,32,Fluxicon Disco
Laser Marking,complete,ID0998,2012-03-21 23:20:00+00:00,Laser Marking,ID0998,2012-03-21 22:46:45+00:00,Case124,Variant 32,32,Fluxicon Disco
Lapping,complete,ID4718,2012-03-22 14:46:00+00:00,Lapping,ID4718,2012-03-22 10:54:30+00:00,Case124,Variant 32,32,Fluxicon Disco
Final Inspection Q.C.,complete,ID4287,2012-03-23 19:16:00+00:00,Final Inspection Q.C.,ID4287,2012-03-23 16:40:45+00:00,Case124,Variant 32,32,Fluxicon Disco
Final Inspection Q.C.,complete,ID4287,2012-03-25 18:15:00+00:00,Final Inspection Q.C.,ID4287,2012-03-25 13:50:43.125000+00:00,Case124,Variant 32,32,Fluxicon Disco
Packing,complete,ID4820,2012-03-26 09:00:00+00:00,Packing,ID4820,2012-03-26 08:11:36.093750+00:00,Case124,Variant 32,32,Fluxicon Disco
End,complete,End,2012-03-26 09:00:00+00:00,End,End,2012-03-26 09:00:00+00:00,Case124,Variant 32,32,Fluxicon Disco
Start,complete,Start,2012-03-29 09:30:00+00:00,Start,Start,2012-03-29 09:30:00+00:00,Case125,Variant 33,33,Fluxicon Disco
Turning & Milling,complete,ID4794,2012-03-29 14:42:00+00:00,Turning & Milling,ID4794,2012-03-29 14:29:48.750000+00:00,Case125,Variant 33,33,Fluxicon Disco
Turning & Milling,complete,ID4167,2012-03-29 21:22:00+00:00,Turning & Milling,ID4167,2012-03-29 21:06:22.500000+00:00,Case125,Variant 33,33,Fluxicon Disco
Turning & Milling,complete,ID4167,2012-03-29 23:58:00+00:00,Turning & Milling,ID4167,2012-03-29 23:51:54.375000+00:00,Case125,Variant 33,33,Fluxicon Disco
Turning & Milling Q.C.,complete,ID4618,2012-03-30 00:03:00+00:00,Turning & Milling Q.C.,ID4618,2012-03-30 00:02:41.250000+00:00,Case125,Variant 33,33,Fluxicon Disco
Turning & Milling,complete,ID4429,2012-03-30 01:29:00+00:00,Turning & Milling,ID4429,2012-03-30 01:25:38.437500+00:00,Case125,Variant 33,33,Fluxicon Disco
End,complete,End,2012-03-30 01:29:00+00:00,End,End,2012-03-30 01:29:00+00:00,Case125,Variant 33,33,Fluxicon Disco
Start,complete,Start,2012-03-21 07:00:00+00:00,Start,Start,2012-03-21 07:00:00+00:00,Case126,Variant 34,34,Fluxicon Disco
Turning & Milling,complete,ID4429,2012-03-21 08:15:00+00:00,Turning & Milling,ID4429,2012-03-21 08:12:04.218750+00:00,Case126,Variant 34,34,Fluxicon Disco
Turning & Milling,complete,ID4167,2012-03-22 13:51:00+00:00,Turning & Milling,ID4167,2012-03-22 12:41:37.500000+00:00,Case126,Variant 34,34,Fluxicon Disco
Turning & Milling,complete,ID4932,2012-03-22 14:57:00+00:00,Turning & Milling,ID4932,2012-03-22 14:54:25.312500+00:00,Case126,Variant 34,34,Fluxicon Disco
Turning & Milling Q.C.,complete,ID4287,2012-03-22 15:00:00+00:00,Turning & Milling Q.C.,ID4287,2012-03-22 14:59:48.750000+00:00,Case126,Variant 34,34,Fluxicon Disco
Turning & Milling,complete,ID4932,2012-03-22 18:14:00+00:00,Turning & Milling,ID4932,2012-03-22 18:06:25.312500+00:00,Case126,Variant 34,34,Fluxicon Disco
Turning & Milling Q.C.,complete,ID4287,2012-03-23 00:53:00+00:00,Turning & Milling Q.C.,ID4287,2012-03-23 00:28:03.750000+00:00,Case126,Variant 34,34,Fluxicon Disco
Laser Marking,complete,ID0998,2012-03-25 23:41:00+00:00,Laser Marking,ID0998,2012-03-25 05:59:00+00:00,Case126,Variant 34,34,Fluxicon Disco
Lapping,complete,ID4882,2012-03-26 09:15:00+00:00,Lapping,ID4882,2012-03-26 09:15:00+00:00,Case126,Variant 34,34,Fluxicon Disco
Lapping,complete,ID0998,2012-03-26 17:14:00+00:00,Lapping,ID0998,2012-03-26 15:14:15+00:00,Case126,Variant 34,34,Fluxicon Disco
Lapping,complete,ID4882,2012-03-26 17:52:00+00:00,Lapping,ID4882,2012-03-26 17:42:30+00:00,Case126,Variant 34,34,Fluxicon Disco
