case_id,activity,enable_time,start_time,end_time,resource
64,Packing,2011-02-03 07:07:11.183390+00:00,2011-02-03 07:46:31.602034+00:00,2011-02-03 08:19:28.110211+00:00,Joint_Packing_1
63,Packing,2011-02-03 07:46:31.602034+00:00,2011-02-03 08:19:28.110211+00:00,2011-02-03 08:45:31.653145+00:00,Joint_Packing_1
64,Packing,2011-02-03 08:19:28.110211+00:00,2011-02-03 08:45:31.653145+00:00,2011-02-04 08:00:28.406913+00:00,Joint_Packing_1
66,Round Grinding,2011-02-03 13:26:50.557510+00:00,2011-02-03 13:26:50.557510+00:00,2011-02-03 14:09:23.358389+00:00,Joint_Round Grinding_2
66,Turning & Milling,2011-02-03 13:48:10.173986+00:00,2011-02-03 13:48:10.173986+00:00,2011-02-08 14:06:03.069564+00:00,Joint_Turning & Milling_6
66,Round Grinding,2011-02-03 14:09:23.358389+00:00,2011-02-08 16:00:00.000000+00:00,2011-02-09 18:01:14.793855+00:00,Joint_Round Grinding_4
67,Start,2011-02-03 14:26:40.000000+00:00,2011-02-03 14:26:40.000000+00:00,2011-02-03 14:26:40.000000+00:00,Start
67,Round Grinding,2011-02-03 14:26:40.000000+00:00,2011-02-03 14:26:40.000000+00:00,2011-02-03 15:07:41.531146+00:00,Joint_Round Grinding_1
67,Final Inspection Q.C.,2011-02-03 14:26:40.000000+00:00,2011-02-03 14:26:40.000000+00:00,2011-02-03 14:51:22.111033+00:00,Joint_Final Inspection Q.C._0
67,Turning & Milling,2011-02-03 14:26:40.000000+00:00,2011-02-03 14:26:40.000000+00:00,2011-02-03 15:41:56.311395+00:00,Joint_Turning & Milling_3
67,Round Grinding,2011-02-03 14:26:40.000000+00:00,2011-02-03 15:00:00.000000+00:00,2011-02-03 15:01:11.863353+00:00,ID0998
67,Packing,2011-02-03 14:26:40.000000+00:00,2011-02-04 07:00:00.000000+00:00,2011-02-04 07:04:17.259824+00:00,Joint_Packing_0
67,Round Grinding,2011-02-03 15:07:41.531146+00:00,2011-02-03 15:07:41.531146+00:00,2011-02-03 15:39:34.100396+00:00,Joint_Round Grinding_0
67,Round Grinding,2011-02-03 15:07:41.531146+00:00,2011-02-03 16:00:00.000000+00:00,2011-02-03 18:00:46.801756+00:00,Joint_Round Grinding_3
67,Round Grinding,2011-02-03 15:39:34.100396+00:00,2011-02-03 17:00:00.000000+00:00,2011-02-03 17:41:40.696860+00:00,Joint_Round Grinding_2
67,Turning & Milling,2011-02-03 15:41:56.311395+00:00,2011-02-03 16:00:00.000000+00:00,2011-02-03 16:36:31.314722+00:00,ID4641
62,Turning Q.C.,2011-02-03 16:10:02.556915+00:00,2011-02-03 16:10:02.556915+00:00,2011-02-03 16:35:01.194960+00:00,Joint_Turning Q.C._0
67,Turning & Milling,2011-02-03 16:36:31.314722+00:00,2011-02-03 17:00:00.000000+00:00,2011-02-03 17:59:55.827471+00:00,Joint_Turning & Milling_2
67,Turning & Milling,2011-02-03 17:59:55.827471+00:00,2011-02-03 18:00:00.000000+00:00,2011-02-03 18:09:05.571960+00:00,Joint_Turning & Milling_1
67,Round Grinding,2011-02-03 18:00:46.801756+00:00,2011-02-03 18:00:46.801756+00:00,2011-02-03 18:31:49.840506+00:00,ID0998
67,Round Grinding,2011-02-03 18:00:46.801756+00:00,2011-02-03 18:00:46.801756+00:00,2011-02-03 18:45:53.441291+00:00,Joint_Round Grinding_1
67,Turning & Milling,2011-02-03 18:09:05.571960+00:00,2011-02-03 18:09:05.571960+00:00,2011-02-03 18:41:53.413486+00:00,Joint_Turning & Milling_0
67,Round Grinding,2011-02-03 18:31:49.840506+00:00,2011-02-03 18:31:49.840506+00:00,2011-02-03 18:59:08.987619+00:00,Joint_Round Grinding_0
67,Turning & Milling,2011-02-03 18:41:53.413486+00:00,2011-02-03 23:00:00.000000+00:00,2011-02-04 00:03:15.528163+00:00,Joint_Turning & Milling_4
67,Round Grinding,2011-02-03 18:45:53.441291+00:00,2011-02-03 18:45:53.441291+00:00,2011-02-03 19:45:12.069994+00:00,Joint_Round Grinding_2
67,Round Grinding,2011-02-03 18:59:08.987619+00:00,2011-02-03 18:59:08.987619+00:00,2011-02-03 22:15:43.066964+00:00,Joint_Round Grinding_3
67,Round Grinding,2011-02-03 19:45:12.069994+00:00,2011-02-03 19:45:12.069994+00:00,2011-02-03 19:51:27.126991+00:00,ID0998
67,Round Grinding,2011-02-03 22:15:43.066964+00:00,2011-02-03 22:15:43.066964+00:00,2011-02-03 23:03:13.244946+00:00,Joint_Round Grinding_1
67,Round Grinding,2011-02-03 22:15:43.066964+00:00,2011-02-03 22:15:43.066964+00:00,2011-02-03 23:37:55.827502+00:00,Joint_Round Grinding_0
67,Round Grinding,2011-02-03 23:03:13.244946+00:00,2011-02-03 23:03:13.244946+00:00,2011-02-03 23:23:41.798205+00:00,Joint_Round Grinding_2
67,Round Grinding,2011-02-03 23:37:55.827502+00:00,2011-02-03 23:37:55.827502+00:00,2011-02-04 00:38:35.741358+00:00,ID0998
67,Round Grinding,2011-02-03 23:37:55.827502+00:00,2011-02-03 23:37:55.827502+00:00,2011-02-04 00:29:22.853226+00:00,Joint_Round Grinding_3
68,Start,2011-02-03 23:53:20.000000+00:00,2011-02-03 23:53:20.000000+00:00,2011-02-03 23:53:20.000000+00:00,Start
68,Final Inspection Q.C.,2011-02-03 23:53:20.000000+00:00,2011-02-03 23:53:20.000000+00:00,2011-02-04 15:30:02.529174+00:00,Joint_Final Inspection Q.C._2
68,Turn & Mill. & Screw Assem,2011-02-03 23:53:20.000000+00:00,2011-02-04 00:00:00.000000+00:00,2011-02-06 05:47:20.747276+00:00,Joint_Turn & Mill. & Screw Assem_0
68,Turning & Milling Q.C.,2011-02-03 23:53:20.000000+00:00,2011-02-03 23:53:20.000000+00:00,2011-02-04 00:29:54.042478+00:00,Joint_Turning & Milling Q.C._2
68,Packing,2011-02-03 23:53:20.000000+00:00,2011-02-04 07:04:17.259824+00:00,2011-02-04 08:00:32.225500+00:00,Joint_Packing_0
68,Round Grinding,2011-02-03 23:53:20.000000+00:00,2011-02-03 23:53:20.000000+00:00,2011-02-04 02:22:24.602527+00:00,Joint_Round Grinding_1
68,Flat Grinding,2011-02-03 23:53:20.000000+00:00,2011-02-04 05:00:00.000000+00:00,2011-02-04 05:18:34.226626+00:00,Joint_Flat Grinding_0
67,Turning & Milling,2011-02-04 00:03:15.528163+00:00,2011-02-04 00:03:15.528163+00:00,2011-02-04 00:32:42.431119+00:00,Joint_Turning & Milling_5
68,Turning & Milling Q.C.,2011-02-04 00:29:54.042478+00:00,2011-02-04 01:00:00.000000+00:00,2011-02-04 01:08:17.833537+00:00,Joint_Turning & Milling Q.C._1
67,Turning & Milling,2011-02-04 00:32:42.431119+00:00,2011-02-09 14:00:00.000000+00:00,2011-02-09 14:42:39.860334+00:00,Joint_Turning & Milling_7
67,Round Grinding,2011-02-04 00:38:35.741358+00:00,2011-02-04 00:38:35.741358+00:00,2011-02-04 01:08:08.544589+00:00,Joint_Round Grinding_2
67,Round  Q.C.,2011-02-04 00:38:35.741358+00:00,2011-02-10 00:00:00.000000+00:00,2011-02-10 00:03:40.162627+00:00,Joint_Round  Q.C._0
67,Round Grinding,2011-02-04 01:08:08.544589+00:00,2011-02-04 01:08:08.544589+00:00,2011-02-04 01:16:55.084632+00:00,Joint_Round Grinding_0
68,Turning & Milling Q.C.,2011-02-04 01:08:17.833537+00:00,2011-02-04 01:08:17.833537+00:00,2011-02-04 01:13:11.990361+00:00,Joint_Turning & Milling Q.C._0
68,Turning & Milling Q.C.,2011-02-04 01:13:11.990361+00:00,2011-02-04 14:00:00.000000+00:00,2011-02-04 14:18:27.241148+00:00,Joint_Turning & Milling Q.C._2
67,Round Grinding,2011-02-04 01:16:55.084632+00:00,2011-02-04 01:16:55.084632+00:00,2011-02-04 01:45:53.063000+00:00,Joint_Round Grinding_3
67,Round Grinding,2011-02-04 01:45:53.063000+00:00,2011-02-04 01:45:53.063000+00:00,2011-02-04 08:14:44.544257+00:00,ID0998
68,Round Grinding,2011-02-04 02:22:24.602527+00:00,2011-02-04 02:22:24.602527+00:00,2011-02-04 02:23:23.254435+00:00,Joint_Round Grinding_2
68,Round Grinding,2011-02-04 02:23:23.254435+00:00,2011-02-04 03:00:00.000000+00:00,2011-02-04 03:00:40.470152+00:00,Joint_Round Grinding_0
68,Round Grinding,2011-02-04 03:00:40.470152+00:00,2011-02-07 03:00:00.000000+00:00,2011-02-07 03:30:53.193438+00:00,Joint_Round Grinding_3
67,Packing,2011-02-04 07:04:17.259824+00:00,2011-02-04 08:00:28.406913+00:00,2011-02-04 08:22:45.478587+00:00,Joint_Packing_1
68,Packing,2011-02-04 08:00:32.225500+00:00,2011-02-04 08:00:32.225500+00:00,2011-02-06 07:14:13.598883+00:00,Joint_Packing_0
67,Round Grinding,2011-02-04 08:14:44.544257+00:00,2011-02-04 13:00:00.000000+00:00,2011-02-04 13:05:34.792206+00:00,Joint_Round Grinding_1
67,Round Grinding,2011-02-04 13:05:34.792206+00:00,2011-02-04 13:05:34.792206+00:00,2011-02-04 13:27:42.177408+00:00,Joint_Round Grinding_2
69,Start,2011-02-04 14:00:00.000000+00:00,2011-02-04 14:00:00.000000+00:00,2011-02-04 14:00:00.000000+00:00,Start
69,Turning & Milling,2011-02-04 14:00:00.000000+00:00,2011-02-04 14:00:00.000000+00:00,2011-02-04 14:32:17.150700+00:00,Joint_Turning & Milling_3
69,Round Grinding,2011-02-04 14:00:00.000000+00:00,2011-02-04 14:00:00.000000+00:00,2011-02-04 15:26:54.964330+00:00,Joint_Round Grinding_0
69,Packing,2011-02-04 14:00:00.000000+00:00,2011-02-06 07:00:00.000000+00:00,2011-02-06 08:56:43.533077+00:00,Joint_Packing_1
69,Turning Q.C.,2011-02-04 14:00:00.000000+00:00,2011-02-07 16:00:00.000000+00:00,2011-02-07 16:22:15.698229+00:00,Joint_Turning Q.C._1
69,Final Inspection Q.C.,2011-02-04 14:00:00.000000+00:00,2011-02-04 14:00:00.000000+00:00,2011-02-04 19:18:42.989442+00:00,Joint_Final Inspection Q.C._1
69,Flat Grinding,2011-02-04 14:00:00.000000+00:00,2011-02-04 14:00:00.000000+00:00,2011-02-04 14:18:42.106075+00:00,ID4882
69,Turning & Milling,2011-02-04 14:32:17.150700+00:00,2011-02-04 19:00:00.000000+00:00,2011-02-04 19:07:02.732907+00:00,ID4641
69,Round Grinding,2011-02-04 15:26:54.964330+00:00,2011-02-04 15:26:54.964330+00:00,2011-02-04 15:46:40.736456+00:00,ID0998
68,Final Inspection Q.C.,2011-02-04 15:30:02.529174+00:00,2011-02-04 15:30:02.529174+00:00,2011-02-06 14:10:27.370030+00:00,Joint_Final Inspection Q.C._0
69,Round Grinding,2011-02-04 15:46:40.736456+00:00,2011-02-04 16:00:00.000000+00:00,2011-02-04 16:20:06.868039+00:00,Joint_Round Grinding_1
69,Round Grinding,2011-02-04 16:20:06.868039+00:00,2011-02-04 19:00:00.000000+00:00,2011-02-04 19:21:15.759511+00:00,Joint_Round Grinding_2
69,Turning & Milling,2011-02-04 19:07:02.732907+00:00,2011-02-04 19:07:02.732907+00:00,2011-02-04 20:32:46.751078+00:00,Joint_Turning & Milling_2
69,Final Inspection Q.C.,2011-02-04 19:18:42.989442+00:00,2011-02-04 19:18:42.989442+00:00,2011-02-04 19:23:18.953317+00:00,Joint_Final Inspection Q.C._3
69,Round Grinding,2011-02-04 19:21:15.759511+00:00,2011-02-04 19:21:15.759511+00:00,2011-02-05 06:09:14.697631+00:00,Joint_Round Grinding_0
69,Final Inspection Q.C.,2011-02-04 19:23:18.953317+00:00,2011-02-04 19:23:18.953317+00:00,2011-02-04 20:35:29.658052+00:00,Joint_Final Inspection Q.C._2
69,Final Inspection Q.C.,2011-02-04 20:35:29.658052+00:00,2011-02-04 20:35:29.658052+00:00,2011-02-06 13:45:00.756113+00:00,Joint_Final Inspection Q.C._1
69,Round Grinding,2011-02-05 06:09:14.697631+00:00,2011-02-06 15:00:00.000000+00:00,2011-02-06 15:29:48.095568+00:00,ID0998
70,Start,2011-02-06 05:00:00.000000+00:00,2011-02-06 07:00:00.000000+00:00,2011-02-06 07:00:00.000000+00:00,Start
68,Turn & Mill. & Screw Assem,2011-02-06 05:47:20.747276+00:00,2011-02-06 05:47:20.747276+00:00,2011-02-06 09:22:29.568174+00:00,ID4641
70,Grinding Rework,2011-02-06 07:00:00.000000+00:00,2011-02-06 15:00:00.000000+00:00,2011-02-06 18:04:11.196411+00:00,Joint_Grinding Rework_0
70,Final Inspection Q.C.,2011-02-06 07:00:00.000000+00:00,2011-02-06 13:00:00.000000+00:00,2011-02-06 17:12:19.611649+00:00,Joint_Final Inspection Q.C._3
70,Round Grinding,2011-02-06 07:00:00.000000+00:00,2011-02-06 07:00:00.000000+00:00,2011-02-06 13:53:45.782379+00:00,Joint_Round Grinding_1
70,Packing,2011-02-06 07:00:00.000000+00:00,2011-02-06 07:00:00.000000+00:00,2011-02-06 08:54:17.338294+00:00,ID4820
69,Packing,2011-02-06 08:56:43.533077+00:00,2011-02-06 08:56:43.533077+00:00,2011-02-07 07:05:57.092012+00:00,Joint_Packing_0
68,Turn & Mill. & Screw Assem,2011-02-06 09:22:29.568174+00:00,2011-02-06 13:00:00.000000+00:00,2011-02-06 17:37:41.599316+00:00,Joint_Turn & Mill. & Screw Assem_0
69,Final Inspection Q.C.,2011-02-06 13:45:00.756113+00:00,2011-02-06 14:00:00.000000+00:00,2011-02-06 15:44:47.684928+00:00,Joint_Final Inspection Q.C._2
70,Round Grinding,2011-02-06 13:53:45.782379+00:00,2011-02-06 13:53:45.782379+00:00,2011-02-06 14:34:29.957709+00:00,Joint_Round Grinding_2
71,Start,2011-02-06 14:26:40.000000+00:00,2011-02-06 14:26:40.000000+00:00,2011-02-06 14:26:40.000000+00:00,Start
71,Turning & Milling Q.C.,2011-02-06 14:26:40.000000+00:00,2011-02-06 14:26:40.000000+00:00,2011-02-06 14:46:26.423413+00:00,Joint_Turning & Milling Q.C._1
71,Turning Q.C.,2011-02-06 14:26:40.000000+00:00,2011-02-06 14:26:40.000000+00:00,2011-02-06 14:59:47.154441+00:00,Joint_Turning Q.C._0
71,Packing,2011-02-06 14:26:40.000000+00:00,2011-02-07 07:00:00.000000+00:00,2011-02-07 07:13:19.827345+00:00,ID4820
71,Flat Grinding,2011-02-06 14:26:40.000000+00:00,2011-02-07 23:00:00.000000+00:00,2011-02-07 23:04:10.273562+00:00,Joint_Flat Grinding_0
70,Round Grinding,2011-02-06 14:34:29.957709+00:00,2011-02-06 14:34:29.957709+00:00,2011-02-06 15:03:21.692296+00:00,Joint_Round Grinding_0
71,Turning Q.C.,2011-02-06 14:59:47.154441+00:00,2011-02-06 14:59:47.154441+00:00,2011-02-06 15:28:59.152406+00:00,Joint_Turning Q.C._0
71,Turning Q.C.,2011-02-06 15:28:59.152406+00:00,2011-02-06 15:28:59.152406+00:00,2011-02-06 17:02:30.044611+00:00,Joint_Turning Q.C._0
69,Round Grinding,2011-02-06 15:29:48.095568+00:00,2011-02-06 16:00:00.000000+00:00,2011-02-06 16:02:59.604272+00:00,Joint_Round Grinding_1
69,Final Inspection Q.C.,2011-02-06 15:44:47.684928+00:00,2011-02-06 15:44:47.684928+00:00,2011-02-06 16:33:44.875299+00:00,Joint_Final Inspection Q.C._1
69,Round Grinding,2011-02-06 16:02:59.604272+00:00,2011-02-06 16:02:59.604272+00:00,2011-02-06 16:25:36.601104+00:00,Joint_Round Grinding_2
69,Round Grinding,2011-02-06 16:25:36.601104+00:00,2011-02-06 16:25:36.601104+00:00,2011-02-06 17:25:19.932202+00:00,Joint_Round Grinding_0
69,Final Inspection Q.C.,2011-02-06 16:33:44.875299+00:00,2011-02-06 16:33:44.875299+00:00,2011-02-06 17:36:50.805459+00:00,Joint_Final Inspection Q.C._0
70,Final Inspection Q.C.,2011-02-06 17:12:19.611649+00:00,2011-02-06 17:12:19.611649+00:00,2011-02-06 17:48:08.677022+00:00,Joint_Final Inspection Q.C._2
69,Round Grinding,2011-02-06 17:25:19.932202+00:00,2011-02-06 17:25:19.932202+00:00,2011-02-06 17:32:47.780306+00:00,ID0998
69,Final Inspection Q.C.,2011-02-06 17:36:50.805459+00:00,2011-02-06 17:36:50.805459+00:00,2011-02-06 19:53:08.015251+00:00,Joint_Final Inspection Q.C._1
68,Turn & Mill. & Screw Assem,2011-02-06 17:37:41.599316+00:00,2011-02-06 22:00:00.000000+00:00,2011-02-06 22:22:58.980055+00:00,ID4641
69,Final Inspection Q.C.,2011-02-06 19:53:08.015251+00:00,2011-02-06 22:00:00.000000+00:00,2011-02-07 00:00:37.244993+00:00,Joint_Final Inspection Q.C._3
68,Turn & Mill. & Screw Assem,2011-02-06 22:22:58.980055+00:00,2011-02-06 22:22:58.980055+00:00,2011-02-07 06:23:30.495421+00:00,Joint_Turn & Mill. & Screw Assem_0
72,Start,2011-02-06 23:53:20.000000+00:00,2011-02-06 23:53:20.000000+00:00,2011-02-06 23:53:20.000000+00:00,Start
72,Turning & Milling,2011-02-06 23:53:20.000000+00:00,2011-02-06 23:53:20.000000+00:00,2011-02-07 00:34:01.803087+00:00,Joint_Turning & Milling_1
72,Round Grinding,2011-02-06 23:53:20.000000+00:00,2011-02-06 23:53:20.000000+00:00,2011-02-07 00:08:41.735350+00:00,Joint_Round Grinding_1
72,Flat Grinding,2011-02-06 23:53:20.000000+00:00,2011-02-06 23:53:20.000000+00:00,2011-02-06 23:57:35.652449+00:00,ID4882
72,Final Inspection Q.C.,2011-02-06 23:53:20.000000+00:00,2011-02-06 23:53:20.000000+00:00,2011-02-07 01:24:10.310206+00:00,Joint_Final Inspection Q.C._0
72,Round Grinding,2011-02-07 00:08:41.735350+00:00,2011-02-07 00:08:41.735350+00:00,2011-02-07 00:36:17.025033+00:00,Joint_Round Grinding_2
72,Turning & Milling,2011-02-07 00:34:01.803087+00:00,2011-02-07 00:34:01.803087+00:00,2011-02-07 01:14:38.057949+00:00,Joint_Turning & Milling_0
72,Round Grinding,2011-02-07 00:36:17.025033+00:00,2011-02-07 00:36:17.025033+00:00,2011-02-07 01:31:42.448570+00:00,Joint_Round Grinding_0
72,Turning & Milling,2011-02-07 01:14:38.057949+00:00,2011-02-07 01:14:38.057949+00:00,2011-02-07 06:15:41.779909+00:00,Joint_Turning & Milling_4
72,Final Inspection Q.C.,2011-02-07 01:24:10.310206+00:00,2011-02-07 01:24:10.310206+00:00,2011-02-07 16:26:00.675403+00:00,Joint_Final Inspection Q.C._2
72,Round Grinding,2011-02-07 01:31:42.448570+00:00,2011-02-07 01:31:42.448570+00:00,2011-02-07 01:50:24.156557+00:00,ID0998
72,Round Grinding,2011-02-07 01:50:24.156557+00:00,2011-02-07 01:50:24.156557+00:00,2011-02-07 01:53:08.046195+00:00,Joint_Round Grinding_1
72,Round Grinding,2011-02-07 01:53:08.046195+00:00,2011-02-07 01:53:08.046195+00:00,2011-02-07 03:05:49.280908+00:00,Joint_Round Grinding_2
68,Round Grinding,2011-02-07 03:30:53.193438+00:00,2011-02-07 03:30:53.193438+00:00,2011-02-07 03:57:57.506127+00:00,Joint_Round Grinding_0
72,Turning & Milling,2011-02-07 06:15:41.779909+00:00,2011-02-07 14:00:00.000000+00:00,2011-02-07 15:02:49.473855+00:00,Joint_Turning & Milling_5
68,Turn & Mill. & Screw Assem,2011-02-07 06:23:30.495421+00:00,2011-02-07 06:23:30.495421+00:00,2011-02-07 06:38:43.364667+00:00,ID4641
68,Turn & Mill. & Screw Assem,2011-02-07 06:38:43.364667+00:00,2011-02-07 06:38:43.364667+00:00,2011-02-07 13:58:49.448230+00:00,Joint_Turn & Mill. & Screw Assem_0
73,Start,2011-02-07 09:20:00.000000+00:00,2011-02-07 09:20:00.000000+00:00,2011-02-07 09:20:00.000000+00:00,Start
73,Flat Grinding,2011-02-07 09:20:00.000000+00:00,2011-02-07 14:00:00.000000+00:00,2011-02-07 14:37:50.202734+00:00,ID4882
73,Turning Q.C.,2011-02-07 09:20:00.000000+00:00,2011-02-07 14:00:00.000000+00:00,2011-02-07 14:14:59.869861+00:00,Joint_Turning Q.C._0
73,Round Grinding,2011-02-07 09:20:00.000000+00:00,2011-02-07 15:00:00.000000+00:00,2011-02-07 16:01:24.139751+00:00,ID0998
73,Packing,2011-02-07 09:20:00.000000+00:00,2011-02-08 07:00:00.000000+00:00,2011-02-10 08:22:25.645262+00:00,Joint_Packing_1
73,Final Inspection Q.C.,2011-02-07 09:20:00.000000+00:00,2011-02-07 13:00:00.000000+00:00,2011-02-07 13:32:16.795129+00:00,Joint_Final Inspection Q.C._1
73,Grinding Rework,2011-02-07 09:20:00.000000+00:00,2011-02-07 14:00:00.000000+00:00,2011-02-08 00:17:26.800627+00:00,Joint_Grinding Rework_0
73,Turning & Milling Q.C.,2011-02-07 09:20:00.000000+00:00,2011-02-07 13:00:00.000000+00:00,2011-02-07 13:06:05.976908+00:00,Joint_Turning & Milling Q.C._0
73,Turning & Milling Q.C.,2011-02-07 13:06:05.976908+00:00,2011-02-07 14:00:00.000000+00:00,2011-02-07 14:39:01.101639+00:00,Joint_Turning & Milling Q.C._2
68,End,2011-02-07 13:58:49.448230+00:00,2011-02-07 16:00:00.000000+00:00,2011-02-07 16:00:00.000000+00:00,End
73,Turning Q.C.,2011-02-07 14:14:59.869861+00:00,2011-02-07 14:14:59.869861+00:00,2011-02-07 14:17:01.112857+00:00,Joint_Turning Q.C._0
73,Flat Grinding,2011-02-07 14:37:50.202734+00:00,2011-02-07 14:37:50.202734+00:00,2011-02-07 16:34:30.678566+00:00,ID4882
73,Turning & Milling Q.C.,2011-02-07 14:39:01.101639+00:00,2011-02-07 14:39:01.101639+00:00,2011-02-07 14:41:10.339504+00:00,Joint_Turning & Milling Q.C._1
72,Turning & Milling,2011-02-07 15:02:49.473855+00:00,2011-02-07 22:00:00.000000+00:00,2011-02-07 22:58:18.759102+00:00,Joint_Turning & Milling_3
73,Flat Grinding,2011-02-07 16:34:30.678566+00:00,2011-02-07 16:34:30.678566+00:00,2011-02-07 17:39:31.969582+00:00,ID0998
73,Flat Grinding,2011-02-07 17:39:31.969582+00:00,2011-02-07 17:39:31.969582+00:00,2011-02-07 20:01:14.098605+00:00,ID4882
74,Start,2011-02-07 18:46:40.000000+00:00,2011-02-07 18:46:40.000000+00:00,2011-02-07 18:46:40.000000+00:00,Start
74,Packing,2011-02-07 18:46:40.000000+00:00,2011-02-07 19:00:00.000000+00:00,2011-02-07 19:12:53.766003+00:00,Joint_Packing_0
74,Turning & Milling,2011-02-07 18:46:40.000000+00:00,2011-02-07 18:46:40.000000+00:00,2011-02-07 18:58:25.296420+00:00,Joint_Turning & Milling_2
74,Turning & Milling,2011-02-07 18:58:25.296420+00:00,2011-02-07 19:00:00.000000+00:00,2011-02-07 19:02:17.721005+00:00,Joint_Turning & Milling_1
74,Turning & Milling Q.C.,2011-02-07 19:02:17.721005+00:00,2011-02-07 19:02:17.721005+00:00,2011-02-07 19:11:15.051010+00:00,Joint_Turning & Milling Q.C._0
74,Packing,2011-02-07 19:12:53.766003+00:00,2011-02-08 07:00:00.000000+00:00,2011-02-09 07:37:07.496035+00:00,ID4820
73,Flat Grinding,2011-02-07 20:01:14.098605+00:00,2011-02-07 20:01:14.098605+00:00,2011-02-07 20:01:50.007766+00:00,ID0998
72,Turning & Milling,2011-02-07 22:58:18.759102+00:00,2011-02-07 22:58:18.759102+00:00,2011-02-07 23:07:44.799299+00:00,Joint_Turning & Milling_0
71,Flat Grinding,2011-02-07 23:04:10.273562+00:00,2011-02-07 23:04:10.273562+00:00,2011-02-07 23:19:25.466841+00:00,ID4882
72,Turning & Milling,2011-02-07 23:07:44.799299+00:00,2011-02-07 23:07:44.799299+00:00,2011-02-08 04:39:15.594582+00:00,Joint_Turning & Milling_4
71,Flat Grinding,2011-02-07 23:19:25.466841+00:00,2011-02-07 23:19:25.466841+00:00,2011-02-08 16:45:55.803757+00:00,ID0998
75,Start,2011-02-08 04:13:20.000000+00:00,2011-02-08 04:13:20.000000+00:00,2011-02-08 04:13:20.000000+00:00,Start
75,Change Version,2011-02-08 04:13:20.000000+00:00,2011-02-09 14:00:00.000000+00:00,2011-02-09 14:00:00.000000+00:00,ID4890
72,Turning & Milling,2011-02-08 04:39:15.594582+00:00,2011-02-08 04:39:15.594582+00:00,2011-02-08 06:22:32.764937+00:00,ID4641
72,Turning & Milling,2011-02-08 06:22:32.764937+00:00,2011-02-08 13:00:00.000000+00:00,2011-02-08 13:22:14.884604+00:00,Joint_Turning & Milling_5
72,Turning & Milling,2011-02-08 13:22:14.884604+00:00,2011-02-08 13:22:14.884604+00:00,2011-02-08 13:51:47.937334+00:00,Joint_Turning & Milling_2
76,Start,2011-02-08 13:40:00.000000+00:00,2011-02-08 13:40:00.000000+00:00,2011-02-08 13:40:00.000000+00:00,Start
76,Turning & Milling Q.C.,2011-02-08 13:40:00.000000+00:00,2011-02-08 14:00:00.000000+00:00,2011-02-08 14:13:40.081825+00:00,Joint_Turning & Milling Q.C._2
76,Packing,2011-02-08 13:40:00.000000+00:00,2011-02-10 07:00:00.000000+00:00,2011-02-11 07:07:22.387793+00:00,Joint_Packing_0
76,Final Inspection Q.C.,2011-02-08 13:40:00.000000+00:00,2011-02-08 15:00:00.000000+00:00,2011-02-08 16:00:32.424020+00:00,Joint_Final Inspection Q.C._3
76,Milling,2011-02-08 13:40:00.000000+00:00,2011-02-08 14:00:00.000000+00:00,2011-02-08 14:03:24.098086+00:00,ID4326
72,Turning & Milling,2011-02-08 13:51:47.937334+00:00,2011-02-08 13:51:47.937334+00:00,2011-02-08 15:20:25.729478+00:00,Joint_Turning & Milling_1
76,Milling,2011-02-08 14:03:24.098086+00:00,2011-02-08 14:03:24.098086+00:00,2011-02-08 14:41:43.540916+00:00,Joint_Milling_0
66,Turning & Milling,2011-02-08 14:06:03.069564+00:00,2011-02-08 14:06:03.069564+00:00,2011-02-08 14:15:48.426396+00:00,Joint_Turning & Milling_3
76,Turning & Milling Q.C.,2011-02-08 14:13:40.081825+00:00,2011-02-08 14:13:40.081825+00:00,2011-02-08 14:42:38.100757+00:00,Joint_Turning & Milling Q.C._1
66,Turning & Milling,2011-02-08 14:15:48.426396+00:00,2011-02-08 14:15:48.426396+00:00,2011-02-08 14:31:26.815228+00:00,Joint_Turning & Milling_0
76,Round Grinding,2011-02-08 14:41:43.540916+00:00,2011-02-08 14:41:43.540916+00:00,2011-02-08 15:20:50.344946+00:00,Joint_Round Grinding_1
76,Turning & Milling Q.C.,2011-02-08 14:42:38.100757+00:00,2011-02-08 14:42:38.100757+00:00,2011-02-08 14:47:01.499827+00:00,Joint_Turning & Milling Q.C._0
76,Turning & Milling Q.C.,2011-02-08 14:47:01.499827+00:00,2011-02-08 14:47:01.499827+00:00,2011-02-08 14:54:00.448456+00:00,Joint_Turning & Milling Q.C._2
76,Turning & Milling Q.C.,2011-02-08 14:54:00.448456+00:00,2011-02-08 14:54:00.448456+00:00,2011-02-08 15:00:44.650730+00:00,Joint_Turning & Milling Q.C._1
76,Turning & Milling Q.C.,2011-02-08 15:00:44.650730+00:00,2011-02-08 15:00:44.650730+00:00,2011-02-08 15:04:31.469675+00:00,Joint_Turning & Milling Q.C._0
76,Turning & Milling Q.C.,2011-02-08 15:04:31.469675+00:00,2011-02-08 15:04:31.469675+00:00,2011-02-08 15:20:25.094919+00:00,Joint_Turning & Milling Q.C._2
76,Turning & Milling Q.C.,2011-02-08 15:20:25.094919+00:00,2011-02-08 15:20:25.094919+00:00,2011-02-08 15:20:54.958489+00:00,Joint_Turning & Milling Q.C._1
