case_id,activity,enable_time,start_time,end_time,resource
94,Round Grinding,2011-02-17 06:00:00.000000+00:00,2011-02-27 08:15:24.064914+00:00,2011-02-28 14:30:20.976213+00:00,Joint_Round Grinding_0
94,Turning & Milling,2011-02-17 06:00:00.000000+00:00,2011-02-17 16:35:15.234789+00:00,2011-02-18 00:41:45.395143+00:00,Joint_Turning & Milling_4
94,Final Inspection Q.C.,2011-02-17 06:00:00.000000+00:00,2011-03-06 15:02:36.803404+00:00,2011-03-10 19:48:01.650282+00:00,Joint_Final Inspection Q.C._2
84,Turning & Milling,2011-02-17 06:26:58.499014+00:00,2011-02-17 22:16:44.250164+00:00,2011-02-19 22:42:28.984763+00:00,Joint_Turning & Milling_1
88,Turning & Milling,2011-02-17 07:26:55.549772+00:00,2011-02-17 23:34:53.253465+00:00,2011-02-18 01:01:10.352209+00:00,Joint_Turning & Milling_3
30,Round Grinding,2011-02-17 07:46:29.075511+00:00,2011-02-27 20:22:30.075289+00:00,2011-02-28 21:16:53.893699+00:00,Joint_Round Grinding_2
79,Turning & Milling,2011-02-17 13:06:32.435058+00:00,2011-02-18 00:41:45.395143+00:00,2011-02-20 22:28:49.809307+00:00,Joint_Turning & Milling_4
86,Milling,2011-02-17 13:52:33.699126+00:00,2011-02-17 14:00:00.000000+00:00,2011-02-17 23:25:16.815156+00:00,ID4326
95,Start,2011-02-17 14:26:40.000000+00:00,2011-02-17 14:26:40.000000+00:00,2011-02-17 14:26:40.000000+00:00,Start
95,Turning & Milling,2011-02-17 14:26:40.000000+00:00,2011-02-18 00:59:12.684789+00:00,2011-02-18 06:14:39.690211+00:00,Joint_Turning & Milling_2
95,Grinding Rework,2011-02-17 14:26:40.000000+00:00,2011-02-27 23:56:08.460118+00:00,2011-03-02 15:38:41.488886+00:00,ID0998
95,Final Inspection Q.C.,2011-02-17 14:26:40.000000+00:00,2011-03-06 16:51:29.475872+00:00,2011-03-06 23:24:22.126435+00:00,Joint_Final Inspection Q.C._1
95,Round Grinding,2011-02-17 14:26:40.000000+00:00,2011-02-28 14:30:20.976213+00:00,2011-02-28 21:14:28.588039+00:00,Joint_Round Grinding_0
95,Packing,2011-02-17 14:26:40.000000+00:00,2011-10-14 09:36:25.320551+00:00,2011-10-21 08:56:16.026230+00:00,Joint_Packing_1
89,Turning & Milling,2011-02-17 16:35:15.234789+00:00,2011-02-18 01:01:10.352209+00:00,2011-02-20 16:03:10.813996+00:00,Joint_Turning & Milling_3
67,Final Inspection Q.C.,2011-02-17 17:45:35.557153+00:00,2011-03-06 23:24:22.126435+00:00,2011-03-07 15:28:28.625609+00:00,Joint_Final Inspection Q.C._1
46,Round Grinding,2011-02-17 18:13:23.823716+00:00,2011-02-28 21:14:28.588039+00:00,2011-03-01 21:49:48.785398+00:00,Joint_Round Grinding_0
92,Turning & Milling,2011-02-17 22:16:44.250164+00:00,2011-02-18 04:03:03.261383+00:00,2011-02-18 04:23:44.571296+00:00,Joint_Turning & Milling_0
11,Final Inspection Q.C.,2011-02-17 22:46:40.207309+00:00,2011-03-07 15:28:28.625609+00:00,2011-03-08 18:59:24.102930+00:00,Joint_Final Inspection Q.C._1
86,Milling,2011-02-17 23:25:16.815156+00:00,2011-02-17 23:25:16.815156+00:00,2011-02-21 07:24:47.522709+00:00,Joint_Milling_0
69,End,2011-02-17 23:34:53.253465+00:00,2011-02-17 23:34:53.253465+00:00,2011-02-17 23:34:53.253465+00:00,End
96,Start,2011-02-17 23:53:20.000000+00:00,2011-02-17 23:53:20.000000+00:00,2011-02-17 23:53:20.000000+00:00,Start
96,Packing,2011-02-17 23:53:20.000000+00:00,2011-10-16 09:21:00.393414+00:00,2011-10-21 07:54:59.108804+00:00,Joint_Packing_0
96,Turning & Milling,2011-02-17 23:53:20.000000+00:00,2011-02-18 04:23:44.571296+00:00,2011-02-18 17:09:33.901573+00:00,Joint_Turning & Milling_0
96,Final Inspection Q.C.,2011-02-17 23:53:20.000000+00:00,2011-03-08 18:59:24.102930+00:00,2011-03-09 15:28:37.551828+00:00,Joint_Final Inspection Q.C._1
96,Grinding Rework,2011-02-17 23:53:20.000000+00:00,2011-03-01 07:44:40.060448+00:00,2011-03-03 15:51:38.994892+00:00,ID4882
94,Turning & Milling,2011-02-18 00:41:45.395143+00:00,2011-02-18 06:14:39.690211+00:00,2011-02-19 20:23:15.173696+00:00,Joint_Turning & Milling_2
18,Turning & Milling,2011-02-18 00:59:12.684789+00:00,2011-02-18 17:09:33.901573+00:00,2011-02-19 15:47:26.097082+00:00,Joint_Turning & Milling_0
88,Turning & Milling,2011-02-18 01:01:10.352209+00:00,2011-02-19 15:47:26.097082+00:00,2011-02-19 22:07:37.029025+00:00,Joint_Turning & Milling_0
27,Round Grinding,2011-02-18 01:10:44.283092+00:00,2011-02-28 21:16:53.893699+00:00,2011-03-04 00:17:53.390851+00:00,Joint_Round Grinding_2
79,Round Grinding,2011-02-18 03:28:23.393607+00:00,2011-03-01 03:49:04.880122+00:00,2011-03-01 22:13:52.951805+00:00,Joint_Round Grinding_3
93,Turning & Milling,2011-02-18 04:03:03.261383+00:00,2011-02-19 20:23:15.173696+00:00,2011-02-20 23:19:10.691291+00:00,Joint_Turning & Milling_2
95,Turning & Milling,2011-02-18 06:14:39.690211+00:00,2011-02-19 22:07:37.029025+00:00,2011-02-20 03:54:09.816804+00:00,Joint_Turning & Milling_0
66,Round Grinding,2011-02-18 07:17:28.320993+00:00,2011-03-01 21:49:48.785398+00:00,2011-03-02 05:58:33.704210+00:00,Joint_Round Grinding_0
81,Round Grinding,2011-02-18 11:33:53.223983+00:00,2011-03-01 22:13:52.951805+00:00,2011-03-03 13:59:03.958558+00:00,Joint_Round Grinding_3
97,Start,2011-02-18 14:00:00.000000+00:00,2011-02-18 14:00:00.000000+00:00,2011-02-18 14:00:00.000000+00:00,Start
97,Final Inspection Q.C.,2011-02-18 14:00:00.000000+00:00,2011-03-09 15:28:37.551828+00:00,2011-03-15 15:11:09.836346+00:00,Joint_Final Inspection Q.C._1
97,Round Grinding,2011-02-18 14:00:00.000000+00:00,2011-03-02 00:17:31.077175+00:00,2011-03-02 20:08:22.388486+00:00,Joint_Round Grinding_1
97,Packing,2011-02-18 14:00:00.000000+00:00,2011-10-21 07:54:59.108804+00:00,2011-11-21 07:05:40.748208+00:00,Joint_Packing_0
97,Turning & Milling,2011-02-18 14:00:00.000000+00:00,2011-02-19 22:42:28.984763+00:00,2011-02-20 14:55:30.306961+00:00,Joint_Turning & Milling_1
97,Round Grinding,2011-02-18 14:00:00.000000+00:00,2011-03-02 05:58:33.704210+00:00,2011-03-02 08:19:36.675947+00:00,Joint_Round Grinding_0
97,Flat Grinding,2011-02-18 14:00:00.000000+00:00,2011-03-01 18:13:41.044090+00:00,2011-03-01 19:41:16.164357+00:00,Joint_Flat Grinding_0
70,Final Inspection Q.C.,2011-02-18 14:12:11.232715+00:00,2011-03-09 17:57:11.984424+00:00,2011-03-09 20:40:04.118752+00:00,Joint_Final Inspection Q.C._0
67,Round Grinding,2011-02-18 15:46:45.034926+00:00,2011-03-02 08:19:36.675947+00:00,2011-03-02 09:26:33.298881+00:00,Joint_Round Grinding_0
96,Turning & Milling,2011-02-18 17:09:33.901573+00:00,2011-02-20 03:54:09.816804+00:00,2011-02-21 19:48:45.792798+00:00,Joint_Turning & Milling_0
67,Round Grinding,2011-02-18 18:13:08.654319+00:00,2011-03-02 09:26:33.298881+00:00,2011-03-02 10:32:50.239870+00:00,Joint_Round Grinding_0
80,Round Grinding,2011-02-18 19:52:43.808205+00:00,2011-03-02 10:32:50.239870+00:00,2011-03-02 18:11:01.206436+00:00,Joint_Round Grinding_0
18,Turning & Milling,2011-02-19 15:47:26.097082+00:00,2011-02-20 14:55:30.306961+00:00,2011-02-21 03:59:25.309285+00:00,Joint_Turning & Milling_1
94,Turning & Milling,2011-02-19 20:23:15.173696+00:00,2011-02-20 16:03:10.813996+00:00,2011-02-21 14:53:09.768498+00:00,Joint_Turning & Milling_3
88,Turning & Milling,2011-02-19 22:07:37.029025+00:00,2011-02-20 22:28:49.809307+00:00,2011-02-20 23:16:44.199928+00:00,Joint_Turning & Milling_4
84,Turning & Milling,2011-02-19 22:42:28.984763+00:00,2011-02-20 23:16:44.199928+00:00,2011-02-21 06:49:13.541251+00:00,Joint_Turning & Milling_4
95,Turning & Milling,2011-02-20 03:54:09.816804+00:00,2011-02-20 23:19:10.691291+00:00,2011-02-21 02:22:08.809674+00:00,Joint_Turning & Milling_2
98,Start,2011-02-20 05:00:00.000000+00:00,2011-02-20 07:00:00.000000+00:00,2011-02-20 07:00:00.000000+00:00,Start
98,Round Grinding,2011-02-20 07:00:00.000000+00:00,2011-03-02 15:38:41.488886+00:00,2011-03-03 20:34:16.870260+00:00,ID0998
98,Turning & Milling,2011-02-20 07:00:00.000000+00:00,2011-02-21 02:22:08.809674+00:00,2011-02-21 08:16:30.970731+00:00,Joint_Turning & Milling_2
98,Grinding Rework,2011-02-20 07:00:00.000000+00:00,2011-03-01 22:10:36.238604+00:00,2011-03-02 23:33:28.803943+00:00,Joint_Grinding Rework_0
98,Round Grinding,2011-02-20 07:00:00.000000+00:00,2011-03-02 18:11:01.206436+00:00,2011-03-02 21:04:33.057236+00:00,Joint_Round Grinding_0
99,Start,2011-02-20 14:26:40.000000+00:00,2011-02-20 14:26:40.000000+00:00,2011-02-20 14:26:40.000000+00:00,Start
99,Round Grinding,2011-02-20 14:26:40.000000+00:00,2011-03-02 18:43:49.562091+00:00,2011-03-16 00:52:40.190682+00:00,Joint_Round Grinding_4
99,Packing,2011-02-20 14:26:40.000000+00:00,2011-10-21 08:56:16.026230+00:00,2011-10-21 09:48:31.531469+00:00,Joint_Packing_1
99,Turning & Milling,2011-02-20 14:26:40.000000+00:00,2011-02-21 03:59:25.309285+00:00,2011-02-21 16:47:58.672972+00:00,Joint_Turning & Milling_1
99,Final Inspection Q.C.,2011-02-20 14:26:40.000000+00:00,2011-03-09 20:40:04.118752+00:00,2011-03-10 19:29:16.397420+00:00,Joint_Final Inspection Q.C._0
99,Round Grinding,2011-02-20 14:26:40.000000+00:00,2011-03-02 20:08:22.388486+00:00,2011-03-04 06:49:58.709243+00:00,Joint_Round Grinding_1
97,Turning & Milling,2011-02-20 14:55:30.306961+00:00,2011-02-21 06:49:13.541251+00:00,2011-02-21 13:18:29.010253+00:00,Joint_Turning & Milling_4
33,Final Inspection Q.C.,2011-02-20 15:16:03.097611+00:00,2011-03-10 19:29:16.397420+00:00,2011-03-13 19:28:02.012309+00:00,Joint_Final Inspection Q.C._0
89,Turning & Milling,2011-02-20 16:03:10.813996+00:00,2011-02-21 08:16:30.970731+00:00,2011-02-22 06:12:05.815835+00:00,Joint_Turning & Milling_2
71,Final Inspection Q.C.,2011-02-20 17:28:11.213368+00:00,2011-03-10 19:48:01.650282+00:00,2011-03-13 18:51:35.005126+00:00,Joint_Final Inspection Q.C._2
37,Round Grinding,2011-02-20 20:38:55.829230+00:00,2011-03-02 21:04:33.057236+00:00,2011-03-03 06:12:17.068181+00:00,Joint_Round Grinding_0
56,Final Inspection Q.C.,2011-02-20 21:10:46.541498+00:00,2011-03-11 19:50:39.106096+00:00,2011-03-15 17:07:53.894209+00:00,Joint_Final Inspection Q.C._3
48,Round Grinding,2011-02-20 21:10:58.198991+00:00,2011-03-03 06:12:17.068181+00:00,2011-03-03 14:35:25.981912+00:00,Joint_Round Grinding_0
72,Final Inspection Q.C.,2011-02-20 21:12:22.870840+00:00,2011-03-13 18:51:35.005126+00:00,2011-03-13 19:57:32.165432+00:00,Joint_Final Inspection Q.C._2
79,Turning & Milling,2011-02-20 22:28:49.809307+00:00,2011-02-21 13:18:29.010253+00:00,2011-02-22 13:30:01.157494+00:00,Joint_Turning & Milling_4
88,Turning & Milling,2011-02-20 23:16:44.199928+00:00,2011-02-21 14:53:09.768498+00:00,2011-02-21 23:13:13.841169+00:00,Joint_Turning & Milling_3
93,Turning & Milling,2011-02-20 23:19:10.691291+00:00,2011-02-21 16:47:58.672972+00:00,2011-02-21 17:37:21.789094+00:00,Joint_Turning & Milling_1
100,Start,2011-02-20 23:53:20.000000+00:00,2011-02-20 23:53:20.000000+00:00,2011-02-20 23:53:20.000000+00:00,Start
100,Packing,2011-02-20 23:53:20.000000+00:00,2011-10-21 09:48:31.531469+00:00,2011-10-23 07:37:22.524871+00:00,Joint_Packing_1
100,Final Inspection Q.C.,2011-02-20 23:53:20.000000+00:00,2011-03-13 19:28:02.012309+00:00,2011-03-14 15:59:48.809176+00:00,Joint_Final Inspection Q.C._0
100,Grinding Rework,2011-02-20 23:53:20.000000+00:00,2011-03-02 23:33:28.803943+00:00,2011-03-03 07:23:03.654569+00:00,Joint_Grinding Rework_0
100,Turning & Milling,2011-02-20 23:53:20.000000+00:00,2011-02-21 17:37:21.789094+00:00,2011-02-22 10:02:15.789652+00:00,Joint_Turning & Milling_1
20,Round Grinding,2011-02-21 01:17:37.820369+00:00,2011-03-03 13:59:03.958558+00:00,2011-03-07 14:42:05.559285+00:00,Joint_Round Grinding_3
43,Turn & Mill. & Screw Assem,2011-02-21 03:18:57.050308+00:00,2011-02-22 03:12:07.554045+00:00,2011-02-22 13:15:09.973589+00:00,ID4641
18,Turning & Milling,2011-02-21 03:59:25.309285+00:00,2011-02-21 19:48:45.792798+00:00,2011-02-21 21:48:11.471274+00:00,Joint_Turning & Milling_0
84,Turn & Mill. & Screw Assem,2011-02-21 04:33:10.777948+00:00,2011-02-22 13:15:09.973589+00:00,2011-03-01 23:13:17.082599+00:00,ID4641
84,Turning & Milling,2011-02-21 06:49:13.541251+00:00,2011-02-21 21:48:11.471274+00:00,2011-02-21 23:07:48.684905+00:00,Joint_Turning & Milling_0
86,Milling,2011-02-21 07:24:47.522709+00:00,2011-02-21 14:00:00.000000+00:00,2011-02-21 23:18:52.774655+00:00,ID4326
98,Turning & Milling,2011-02-21 08:16:30.970731+00:00,2011-02-21 23:07:48.684905+00:00,2011-02-23 18:36:17.243152+00:00,Joint_Turning & Milling_0
101,Start,2011-02-21 09:20:00.000000+00:00,2011-02-21 09:20:00.000000+00:00,2011-02-21 09:20:00.000000+00:00,Start
101,Packing,2011-02-21 09:20:00.000000+00:00,2011-10-23 07:37:22.524871+00:00,2011-10-27 09:36:29.572291+00:00,Joint_Packing_1
101,Turning & Milling,2011-02-21 09:20:00.000000+00:00,2011-02-21 23:13:13.841169+00:00,2011-02-22 19:00:17.701728+00:00,Joint_Turning & Milling_3
55,Final Inspection Q.C.,2011-02-21 13:13:23.324098+00:00,2011-03-13 19:57:32.165432+00:00,2011-03-14 19:23:53.293492+00:00,Joint_Final Inspection Q.C._2
97,Turning & Milling,2011-02-21 13:18:29.010253+00:00,2011-02-22 00:22:02.704857+00:00,2011-02-22 00:51:35.156609+00:00,Joint_Turning & Milling_5
83,Round Grinding,2011-02-21 14:06:14.605406+00:00,2011-03-03 14:35:25.981912+00:00,2011-03-04 03:20:08.576461+00:00,Joint_Round Grinding_0
99,Turning & Milling,2011-02-21 16:47:58.672972+00:00,2011-02-22 00:51:35.156609+00:00,2011-02-23 08:32:02.796201+00:00,Joint_Turning & Milling_5
70,Round Grinding,2011-02-21 17:12:10.825813+00:00,2011-03-03 20:34:16.870260+00:00,2011-03-04 00:39:33.858947+00:00,ID0998
21,Final Inspection Q.C.,2011-02-21 17:25:45.680665+00:00,2011-03-14 15:59:48.809176+00:00,2011-03-16 16:02:09.228732+00:00,Joint_Final Inspection Q.C._0
93,Turning & Milling,2011-02-21 17:37:21.789094+00:00,2011-02-22 06:12:05.815835+00:00,2011-02-23 13:20:15.174114+00:00,Joint_Turning & Milling_2
41,Round Grinding,2011-02-21 18:37:35.885192+00:00,2011-03-04 00:17:53.390851+00:00,2011-03-04 14:13:16.433550+00:00,Joint_Round Grinding_2
102,Start,2011-02-21 18:46:40.000000+00:00,2011-02-21 18:46:40.000000+00:00,2011-02-21 18:46:40.000000+00:00,Start
102,Change Version,2011-02-21 18:46:40.000000+00:00,2011-02-21 22:00:00.000000+00:00,2011-02-21 22:00:00.000000+00:00,ID4890
96,Turning & Milling,2011-02-21 19:48:45.792798+00:00,2011-02-22 10:02:15.789652+00:00,2011-02-23 03:31:12.256322+00:00,Joint_Turning & Milling_1
18,Turning & Milling,2011-02-21 21:48:11.471274+00:00,2011-02-22 13:30:01.157494+00:00,2011-02-23 14:00:12.139566+00:00,Joint_Turning & Milling_4
102,Change Version,2011-02-21 22:00:00.000000+00:00,2011-02-22 03:00:00.000000+00:00,2011-02-22 03:00:00.000000+00:00,ID4851
84,Turning & Milling,2011-02-21 23:07:48.684905+00:00,2011-02-22 19:00:17.701728+00:00,2011-02-23 03:47:15.673304+00:00,Joint_Turning & Milling_3
75,Final Inspection Q.C.,2011-02-21 23:18:25.596395+00:00,2011-03-14 19:23:53.293492+00:00,2011-03-15 17:21:47.458624+00:00,Joint_Final Inspection Q.C._2
86,Milling,2011-02-21 23:18:52.774655+00:00,2011-02-21 23:18:52.774655+00:00,2011-02-22 05:32:32.290038+00:00,Joint_Milling_0
52,Round Grinding,2011-02-21 23:40:04.517896+00:00,2011-03-04 00:39:33.858947+00:00,2011-03-04 01:02:05.592309+00:00,ID0998
72,Turning & Milling,2011-02-22 00:22:02.704857+00:00,2011-02-23 03:31:12.256322+00:00,2011-02-23 03:49:44.005900+00:00,Joint_Turning & Milling_1
97,Turning & Milling,2011-02-22 00:51:35.156609+00:00,2011-02-23 03:47:15.673304+00:00,2011-02-23 12:34:05.551713+00:00,Joint_Turning & Milling_3
84,Round Grinding,2011-02-22 01:58:47.613371+00:00,2011-03-04 01:02:05.592309+00:00,2011-03-06 22:36:33.954011+00:00,ID0998
102,Change Version,2011-02-22 03:00:00.000000+00:00,2011-02-23 14:00:00.000000+00:00,2011-02-23 14:00:00.000000+00:00,ID4890
93,Turn & Mill. & Screw Assem,2011-02-22 03:12:07.554045+00:00,2011-02-28 23:53:59.407438+00:00,2011-03-01 01:34:35.600106+00:00,Joint_Turn & Mill. & Screw Assem_0
103,Start,2011-02-22 04:13:20.000000+00:00,2011-02-22 04:13:20.000000+00:00,2011-02-22 04:13:20.000000+00:00,Start
103,Packing,2011-02-22 04:13:20.000000+00:00,2011-10-27 09:36:29.572291+00:00,2011-11-07 07:23:14.613744+00:00,Joint_Packing_1
103,Round Grinding,2011-02-22 04:13:20.000000+00:00,2011-03-04 03:20:08.576461+00:00,2011-03-06 05:36:37.627234+00:00,Joint_Round Grinding_0
103,Final Inspection Q.C.,2011-02-22 04:13:20.000000+00:00,2011-03-15 15:11:09.836346+00:00,2011-03-16 01:48:51.514735+00:00,Joint_Final Inspection Q.C._1
103,Turning & Milling,2011-02-22 04:13:20.000000+00:00,2011-02-23 03:49:44.005900+00:00,2011-02-23 04:44:41.502619+00:00,Joint_Turning & Milling_1
103,Round Grinding,2011-02-22 04:13:20.000000+00:00,2011-03-04 06:49:58.709243+00:00,2011-03-04 16:15:31.061322+00:00,Joint_Round Grinding_1
89,Turning & Milling,2011-02-22 06:12:05.815835+00:00,2011-02-23 04:44:41.502619+00:00,2011-02-24 14:36:50.914675+00:00,Joint_Turning & Milling_1
100,Turning & Milling,2011-02-22 10:02:15.789652+00:00,2011-02-23 08:32:02.796201+00:00,2011-02-23 14:39:19.922640+00:00,Joint_Turning & Milling_5
43,Turn & Mill. & Screw Assem,2011-02-22 13:15:09.973589+00:00,2011-03-01 01:34:35.600106+00:00,2011-03-07 07:11:26.919206+00:00,Joint_Turn & Mill. & Screw Assem_0
79,Turning & Milling,2011-02-22 13:30:01.157494+00:00,2011-02-23 12:34:05.551713+00:00,2011-02-23 18:30:23.605062+00:00,Joint_Turning & Milling_3
104,Start,2011-02-22 13:40:00.000000+00:00,2011-02-22 13:40:00.000000+00:00,2011-02-22 13:40:00.000000+00:00,Start
104,Turning & Milling,2011-02-22 13:40:00.000000+00:00,2011-02-23 13:20:15.174114+00:00,2011-02-23 16:00:10.142419+00:00,Joint_Turning & Milling_2
104,Round Grinding,2011-02-22 13:40:00.000000+00:00,2011-03-04 14:13:16.433550+00:00,2011-03-07 04:00:21.084373+00:00,Joint_Round Grinding_2
104,Final Inspection Q.C.,2011-02-22 13:40:00.000000+00:00,2011-03-15 17:07:53.894209+00:00,2011-03-17 17:54:48.531283+00:00,Joint_Final Inspection Q.C._3
104,Turning Q.C.,2011-02-22 13:40:00.000000+00:00,2011-02-27 18:25:58.939373+00:00,2011-03-01 19:53:41.350133+00:00,Joint_Turning Q.C._0
104,Packing,2011-02-22 13:40:00.000000+00:00,2011-10-30 07:01:52.220210+00:00,2011-11-01 08:11:19.040726+00:00,ID4820
87,Round Grinding,2011-02-22 14:59:14.268549+00:00,2011-03-04 16:15:31.061322+00:00,2011-03-07 18:46:41.726809+00:00,Joint_Round Grinding_1
68,Round Grinding,2011-02-22 17:48:44.418335+00:00,2011-03-06 05:36:37.627234+00:00,2011-03-06 07:27:02.893693+00:00,Joint_Round Grinding_0
87,Round Grinding,2011-02-22 18:09:08.308056+00:00,2011-03-06 07:27:02.893693+00:00,2011-03-06 14:18:37.694239+00:00,Joint_Round Grinding_0
101,Turning & Milling,2011-02-22 19:00:17.701728+00:00,2011-02-23 14:00:12.139566+00:00,2011-02-23 16:47:14.724634+00:00,Joint_Turning & Milling_4
105,Start,2011-02-23 00:00:00.000000+00:00,2011-02-23 00:00:00.000000+00:00,2011-02-23 00:00:00.000000+00:00,Start
105,Turning & Milling,2011-02-23 00:00:00.000000+00:00,2011-02-23 14:39:19.922640+00:00,2011-02-23 22:18:23.770929+00:00,Joint_Turning & Milling_5
105,Final Inspection Q.C.,2011-02-23 00:00:00.000000+00:00,2011-03-15 17:21:47.458624+00:00,2011-03-16 15:47:49.956907+00:00,Joint_Final Inspection Q.C._2
105,Round Grinding,2011-02-23 00:00:00.000000+00:00,2011-03-06 14:18:37.694239+00:00,2011-03-06 19:31:03.398439+00:00,Joint_Round Grinding_0
60,Round Grinding,2011-02-23 00:09:32.439612+00:00,2011-03-06 19:31:03.398439+00:00,2011-03-06 23:04:16.338304+00:00,Joint_Round Grinding_0
60,Round Grinding,2011-02-23 00:09:32.439612+00:00,2011-03-06 22:36:33.954011+00:00,2011-03-07 01:32:58.664606+00:00,ID0998
40,Round Grinding,2011-02-23 01:25:53.441366+00:00,2011-03-06 23:04:16.338304+00:00,2011-03-07 21:14:22.189937+00:00,Joint_Round Grinding_0
96,Turning & Milling,2011-02-23 03:31:12.256322+00:00,2011-02-23 16:00:10.142419+00:00,2011-02-24 22:41:39.440073+00:00,Joint_Turning & Milling_2
84,Turning & Milling,2011-02-23 03:47:15.673304+00:00,2011-02-23 16:47:14.724634+00:00,2011-02-24 01:27:11.316130+00:00,Joint_Turning & Milling_4
72,Turning & Milling,2011-02-23 03:49:44.005900+00:00,2011-02-23 18:30:23.605062+00:00,2011-02-24 04:31:21.554927+00:00,Joint_Turning & Milling_3
103,Turning & Milling,2011-02-23 04:44:41.502619+00:00,2011-02-23 18:36:17.243152+00:00,2011-02-23 20:46:26.436898+00:00,Joint_Turning & Milling_0
99,Turning & Milling,2011-02-23 08:32:02.796201+00:00,2011-02-23 20:46:26.436898+00:00,2011-02-24 03:25:40.234762+00:00,Joint_Turning & Milling_0
90,Round Grinding,2011-02-23 08:59:59.151238+00:00,2011-03-07 01:32:58.664606+00:00,2011-03-07 01:46:08.159137+00:00,ID0998
106,Start,2011-02-23 09:26:40.000000+00:00,2011-02-23 10:00:00.000000+00:00,2011-02-23 10:00:00.000000+00:00,Start
106,Packing,2011-02-23 10:00:00.000000+00:00,2011-11-01 08:11:19.040726+00:00,2011-11-10 08:12:08.673116+00:00,ID4820
106,Final Inspection Q.C.,2011-02-23 10:00:00.000000+00:00,2011-03-16 01:48:51.514735+00:00,2011-03-17 18:42:40.350963+00:00,Joint_Final Inspection Q.C._1
106,Turning & Milling,2011-02-23 10:00:00.000000+00:00,2011-02-23 22:18:23.770929+00:00,2011-02-23 23:11:36.380370+00:00,Joint_Turning & Milling_5
106,Round Grinding,2011-02-23 10:00:00.000000+00:00,2011-03-07 01:46:08.159137+00:00,2011-03-09 00:55:42.759620+00:00,ID0998
97,Turning & Milling,2011-02-23 12:34:05.551713+00:00,2011-02-23 23:11:36.380370+00:00,2011-02-24 01:21:59.017962+00:00,Joint_Turning & Milling_5
93,Turning & Milling,2011-02-23 13:20:15.174114+00:00,2011-02-24 01:21:59.017962+00:00,2011-02-24 13:51:17.163777+00:00,Joint_Turning & Milling_5
102,Change Version,2011-02-23 14:00:00.000000+00:00,2011-02-23 14:00:00.000000+00:00,2011-02-23 14:00:00.000000+00:00,ID4851
102,Change Version,2011-02-23 14:00:00.000000+00:00,2011-02-23 14:00:00.000000+00:00,2011-02-23 14:00:00.000000+00:00,ID4890
102,Change Version,2011-02-23 14:00:00.000000+00:00,2011-02-23 14:00:00.000000+00:00,2011-02-23 14:00:00.000000+00:00,ID4851
102,Change Version,2011-02-23 14:00:00.000000+00:00,2011-02-23 14:00:00.000000+00:00,2011-02-23 14:00:00.000000+00:00,ID4890
102,Change Version,2011-02-23 14:00:00.000000+00:00,2011-02-23 14:00:00.000000+00:00,2011-02-23 14:00:00.000000+00:00,ID4851
102,Final Inspection Q.C.,2011-02-23 14:00:00.000000+00:00,2011-03-16 15:47:49.956907+00:00,2011-03-18 20:31:49.273010+00:00,Joint_Final Inspection Q.C._2
18,Turning & Milling,2011-02-23 14:00:12.139566+00:00,2011-02-24 01:27:11.316130+00:00,2011-02-24 06:00:08.504511+00:00,Joint_Turning & Milling_4
65,Turning Q.C.,2011-02-23 14:23:42.155966+00:00,2011-03-01 19:53:41.350133+00:00,2011-03-08 14:12:46.616973+00:00,Joint_Turning Q.C._0
100,Turning & Milling,2011-02-23 14:39:19.922640+00:00,2011-02-24 03:25:40.234762+00:00,2011-02-24 07:18:14.767243+00:00,Joint_Turning & Milling_0
24,Final Inspection Q.C.,2011-02-23 15:27:48.506953+00:00,2011-03-16 16:02:09.228732+00:00,2011-03-16 18:58:13.722717+00:00,Joint_Final Inspection Q.C._0
104,Turning & Milling,2011-02-23 16:00:10.142419+00:00,2011-02-24 04:31:21.554927+00:00,2011-02-24 18:19:20.067398+00:00,Joint_Turning & Milling_3
101,Turning & Milling,2011-02-23 16:47:14.724634+00:00,2011-02-24 06:00:08.504511+00:00,2011-02-27 23:09:02.625363+00:00,Joint_Turning & Milling_4
79,Turning & Milling,2011-02-23 18:30:23.605062+00:00,2011-02-24 07:18:14.767243+00:00,2011-02-24 14:18:53.389138+00:00,Joint_Turning & Milling_0
98,Turning & Milling,2011-02-23 18:36:17.243152+00:00,2011-02-24 13:44:36.317985+00:00,2011-03-08 18:02:51.137813+00:00,Joint_Turning & Milling_6
107,Start,2011-02-23 18:53:20.000000+00:00,2011-02-23 18:53:20.000000+00:00,2011-02-23 18:53:20.000000+00:00,Start
107,Packing,2011-02-23 18:53:20.000000+00:00,2011-11-07 07:23:14.613744+00:00,2011-11-20 09:18:56.054618+00:00,Joint_Packing_1
107,Round Grinding,2011-02-23 18:53:20.000000+00:00,2011-03-07 04:00:21.084373+00:00,2011-03-08 00:35:54.820876+00:00,Joint_Round Grinding_2
107,Final Inspection Q.C.,2011-02-23 18:53:20.000000+00:00,2011-03-16 18:58:13.722717+00:00,2011-03-20 22:18:16.416960+00:00,Joint_Final Inspection Q.C._0
103,Turning & Milling,2011-02-23 20:46:26.436898+00:00,2011-02-24 13:51:17.163777+00:00,2011-02-25 08:29:21.737765+00:00,Joint_Turning & Milling_5
89,Round Grinding,2011-02-23 21:27:40.970977+00:00,2011-03-07 14:42:05.559285+00:00,2011-03-15 06:52:13.121537+00:00,Joint_Round Grinding_3
