concept:name,lifecycle:transition,org:resource,time:timestamp,Activity,Resource,start:timestamp,case:concept:name,case:variant,case:variant-index,case:creator
Turning & Milling,complete,ID4529,2012-03-19 09:14:00+00:00,Turning & Milling,ID4529,2012-03-19 06:55:16.800000+00:00,Case174,Variant 55,55,Fluxicon Disco
Turning & Milling,complete,ID4794,2012-03-19 19:12:00+00:00,Turning & Milling,ID4794,2012-03-19 14:07:01.200000+00:00,Case174,Variant 55,55,Fluxicon Disco
Turning & Milling Q.C.,complete,ID4287,2012-03-19 19:37:00+00:00,Turning & Milling Q.C.,ID4287,2012-03-19 19:23:30+00:00,Case174,Variant 55,55,Fluxicon Disco
Turning & Milling,complete,ID4794,2012-03-19 23:01:00+00:00,Turning & Milling,ID4794,2012-03-19 21:16:57.600000+00:00,Case174,Variant 55,55,Fluxicon Disco
Turning & Milling,complete,ID4718,2012-03-20 00:49:00+00:00,Turning & Milling,ID4718,2012-03-19 23:53:55.200000+00:00,Case174,Variant 55,55,Fluxicon Disco
Turning & Milling,complete,ID0997,2012-03-20 06:28:00+00:00,Turning & Milling,ID0997,2012-03-20 03:35:06.600000+00:00,Case174,Variant 55,55,Fluxicon Disco
Turning & Milling,complete,ID4529,2012-03-20 13:40:00+00:00,Turning & Milling,ID4529,2012-03-20 09:59:40.800000+00:00,Case174,Variant 55,55,Fluxicon Disco
Turning & Milling,complete,ID4794,2012-03-20 20:29:00+00:00,Turning & Milling,ID4794,2012-03-20 17:00:24.600000+00:00,Case174,Variant 55,55,Fluxicon Disco
Turning & Milling Q.C.,complete,ID4287,2012-03-20 23:00:00+00:00,Turning & Milling Q.C.,ID4287,2012-03-20 21:38:27.600000+00:00,Case174,Variant 55,55,Fluxicon Disco
Turning & Milling Q.C.,complete,ID4287,2012-03-21 14:16:00+00:00,Turning & Milling Q.C.,ID4287,2012-03-21 06:01:21.600000+00:00,Case174,Variant 55,55,Fluxicon Disco
Laser Marking,complete,ID0998,2012-03-29 17:20:00+00:00,Laser Marking,ID0998,2012-03-27 19:00:50.400000+00:00,Case174,Variant 55,55,Fluxicon Disco
Lapping,complete,ID0998,2012-03-29 18:48:00+00:00,Lapping,ID0998,2012-03-29 18:01:21.600000+00:00,Case174,Variant 55,55,Fluxicon Disco
Lapping,complete,ID4872,2012-03-29 18:58:00+00:00,Lapping,ID4872,2012-03-29 18:52:42+00:00,Case174,Variant 55,55,Fluxicon Disco
Round Grinding,complete,ID4872,2012-03-29 20:13:00+00:00,Round Grinding,ID4872,2012-03-29 19:46:45+00:00,Case174,Variant 55,55,Fluxicon Disco
Lapping,complete,ID0998,2012-03-29 20:51:00+00:00,Lapping,ID0998,2012-03-29 20:30:51.600000+00:00,Case174,Variant 55,55,Fluxicon Disco
Round Grinding,complete,ID4872,2012-03-29 22:35:00+00:00,Round Grinding,ID4872,2012-03-29 21:58:36+00:00,Case174,Variant 55,55,Fluxicon Disco
Round Grinding,complete,ID4872,2012-03-29 23:46:00+00:00,Round Grinding,ID4872,2012-03-29 23:21:09+00:00,Case174,Variant 55,55,Fluxicon Disco
Lapping,complete,ID4528,2012-03-30 05:36:00+00:00,Lapping,ID4528,2012-03-30 02:30:30+00:00,Case174,Variant 55,55,Fluxicon Disco
Packing,complete,ID4491,2012-03-30 09:00:00+00:00,Packing,ID4491,2012-03-30 09:00:00+00:00,Case174,Variant 55,55,Fluxicon Disco
Final Inspection Q.C.,complete,ID4287,2012-03-30 18:17:00+00:00,Final Inspection Q.C.,ID4287,2012-03-30 13:38:30+00:00,Case174,Variant 55,55,Fluxicon Disco
End,complete,End,2012-03-30 18:17:00+00:00,End,End,2012-03-30 18:17:00+00:00,Case174,Variant 55,55,Fluxicon Disco
Start,complete,Start,2012-01-31 14:00:00+00:00,Start,Start,2012-01-31 14:00:00+00:00,Case175,Variant 56,56,Fluxicon Disco
Round Grinding,complete,ID4287,2012-01-31 14:30:00+00:00,Round Grinding,ID4287,2012-01-31 14:19:30+00:00,Case175,Variant 56,56,Fluxicon Disco
Round Grinding,complete,ID4287,2012-01-31 14:30:00+00:00,Round Grinding,ID4287,2012-01-31 14:30:00+00:00,Case175,Variant 56,56,Fluxicon Disco
End,complete,End,2012-01-31 14:30:00+00:00,End,End,2012-01-31 14:30:00+00:00,Case175,Variant 56,56,Fluxicon Disco
Start,complete,Start,2012-01-04 15:20:00+00:00,Start,Start,2012-01-04 15:20:00+00:00,Case177,Variant 57,57,Fluxicon Disco
Lapping,complete,ID0998,2012-01-04 17:25:00+00:00,Lapping,ID0998,2012-01-04 16:18:45+00:00,Case177,Variant 57,57,Fluxicon Disco
Round Grinding,complete,ID4385,2012-01-08 22:08:00+00:00,Round Grinding,ID4385,2012-01-07 15:58:30+00:00,Case177,Variant 57,57,Fluxicon Disco
Round Grinding,complete,ID4385,2012-01-08 22:57:00+00:00,Round Grinding,ID4385,2012-01-08 22:39:51+00:00,Case177,Variant 57,57,Fluxicon Disco
Round Grinding,complete,ID4355,2012-01-09 05:13:00+00:00,Round Grinding,ID4355,2012-01-09 04:06:30+00:00,Case177,Variant 57,57,Fluxicon Disco
Final Inspection Q.C.,complete,ID4163,2012-01-17 15:40:00+00:00,Final Inspection Q.C.,ID4163,2012-01-13 10:26:30+00:00,Case177,Variant 57,57,Fluxicon Disco
Final Inspection Q.C.,complete,ID4163,2012-01-17 19:50:00+00:00,Final Inspection Q.C.,ID4163,2012-01-17 17:45:00+00:00,Case177,Variant 57,57,Fluxicon Disco
Final Inspection Q.C.,complete,ID4163,2012-01-18 15:00:00+00:00,Final Inspection Q.C.,ID4163,2012-01-18 05:25:00+00:00,Case177,Variant 57,57,Fluxicon Disco
Final Inspection Q.C.,complete,ID4163,2012-01-18 15:40:00+00:00,Final Inspection Q.C.,ID4163,2012-01-18 15:20:00+00:00,Case177,Variant 57,57,Fluxicon Disco
Grinding Rework,complete,ID4872,2012-02-12 21:55:00+00:00,Grinding Rework,ID4872,2012-02-12 21:45:19.200000+00:00,Case177,Variant 57,57,Fluxicon Disco
Packing,complete,ID4820,2012-02-13 08:00:00+00:00,Packing,ID4820,2012-02-13 06:53:27+00:00,Case177,Variant 57,57,Fluxicon Disco
Final Inspection Q.C.,complete,ID4163,2012-02-13 17:15:00+00:00,Final Inspection Q.C.,ID4163,2012-02-13 12:37:30+00:00,Case177,Variant 57,57,Fluxicon Disco
Lapping,complete,ID4163,2012-03-30 09:15:00+00:00,Lapping,ID4163,2012-03-30 04:52:39+00:00,Case177,Variant 57,57,Fluxicon Disco
End,complete,End,2012-03-30 09:15:00+00:00,End,End,2012-03-30 09:15:00+00:00,Case177,Variant 57,57,Fluxicon Disco
Start,complete,Start,2012-01-02 07:00:00+00:00,Start,Start,2012-01-02 07:00:00+00:00,Case178,Variant 58,58,Fluxicon Disco
Round Grinding,complete,ID4445,2012-01-02 11:50:00+00:00,Round Grinding,ID4445,2012-01-02 11:50:00+00:00,Case178,Variant 58,58,Fluxicon Disco
Round Grinding,complete,ID4355,2012-01-02 18:00:00+00:00,Round Grinding,ID4355,2012-01-02 18:00:00+00:00,Case178,Variant 58,58,Fluxicon Disco
Grinding Rework,complete,ID4872,2012-01-12 06:47:00+00:00,Grinding Rework,ID4872,2012-01-11 22:47:31.200000+00:00,Case178,Variant 58,58,Fluxicon Disco
Grinding Rework,complete,ID4872,2012-01-15 20:30:00+00:00,Grinding Rework,ID4872,2012-01-15 17:04:16.800000+00:00,Case178,Variant 58,58,Fluxicon Disco
Lapping,complete,ID4882,2012-01-15 22:12:00+00:00,Lapping,ID4882,2012-01-15 21:17:56.400000+00:00,Case178,Variant 58,58,Fluxicon Disco
Lapping,complete,ID0998,2012-01-16 00:27:00+00:00,Lapping,ID0998,2012-01-15 23:15:27+00:00,Case178,Variant 58,58,Fluxicon Disco
Grinding Rework,complete,ID4872,2012-01-16 17:47:00+00:00,Grinding Rework,ID4872,2012-01-16 17:05:24+00:00,Case178,Variant 58,58,Fluxicon Disco
Grinding Rework,complete,ID4355,2012-01-16 22:43:00+00:00,Grinding Rework,ID4355,2012-01-16 22:31:09.600000+00:00,Case178,Variant 58,58,Fluxicon Disco
Grinding Rework,complete,ID4385,2012-01-17 06:40:00+00:00,Grinding Rework,ID4385,2012-01-17 06:20:55.200000+00:00,Case178,Variant 58,58,Fluxicon Disco
Fix,complete,ID4528,2012-01-17 13:37:00+00:00,Fix,ID4528,2012-01-17 12:30:16.800000+00:00,Case178,Variant 58,58,Fluxicon Disco
Grinding Rework,complete,ID4355,2012-01-17 23:03:00+00:00,Grinding Rework,ID4355,2012-01-17 22:40:21.600000+00:00,Case178,Variant 58,58,Fluxicon Disco
Grinding Rework,complete,ID4355,2012-01-19 17:52:00+00:00,Grinding Rework,ID4355,2012-01-19 17:06:50.400000+00:00,Case178,Variant 58,58,Fluxicon Disco
Grinding Rework,complete,ID4872,2012-01-20 19:54:00+00:00,Grinding Rework,ID4872,2012-01-20 18:51:31.200000+00:00,Case178,Variant 58,58,Fluxicon Disco
Grinding Rework,complete,ID4872,2012-01-23 23:18:00+00:00,Grinding Rework,ID4872,2012-01-23 20:17:02.400000+00:00,Case178,Variant 58,58,Fluxicon Disco
Grinding Rework,complete,ID4872,2012-01-25 01:07:00+00:00,Grinding Rework,ID4872,2012-01-25 00:05:02.400000+00:00,Case178,Variant 58,58,Fluxicon Disco
Grinding Rework,complete,ID4872,2012-01-26 04:27:00+00:00,Grinding Rework,ID4872,2012-01-26 03:21:24+00:00,Case178,Variant 58,58,Fluxicon Disco
Grinding Rework,complete,ID4872,2012-01-29 16:29:00+00:00,Grinding Rework,ID4872,2012-01-29 13:07:19.200000+00:00,Case178,Variant 58,58,Fluxicon Disco
Grinding Rework,complete,ID4872,2012-01-30 14:30:00+00:00,Grinding Rework,ID4872,2012-01-30 13:37:09.600000+00:00,Case178,Variant 58,58,Fluxicon Disco
Grinding Rework,complete,ID4528,2012-02-09 17:49:00+00:00,Grinding Rework,ID4528,2012-02-09 17:07:50.400000+00:00,Case178,Variant 58,58,Fluxicon Disco
Grinding Rework,complete,ID4872,2012-02-16 23:10:00+00:00,Grinding Rework,ID4872,2012-02-16 22:58:02.400000+00:00,Case178,Variant 58,58,Fluxicon Disco
Grinding Rework,complete,ID4528,2012-03-08 01:00:00+00:00,Grinding Rework,ID4528,2012-03-07 18:22:16.800000+00:00,Case178,Variant 58,58,Fluxicon Disco
Grinding Rework,complete,ID4872,2012-03-08 06:35:00+00:00,Grinding Rework,ID4872,2012-03-08 06:21:36+00:00,Case178,Variant 58,58,Fluxicon Disco
Grinding Rework,complete,ID4528,2012-03-08 22:55:00+00:00,Grinding Rework,ID4528,2012-03-08 22:15:48+00:00,Case178,Variant 58,58,Fluxicon Disco
Grinding Rework,complete,ID4872,2012-03-09 05:46:00+00:00,Grinding Rework,ID4872,2012-03-09 05:29:33.600000+00:00,Case178,Variant 58,58,Fluxicon Disco
Grinding Rework,complete,ID4528,2012-03-09 19:20:00+00:00,Grinding Rework,ID4528,2012-03-09 18:47:26.400000+00:00,Case178,Variant 58,58,Fluxicon Disco
Grinding Rework,complete,ID4872,2012-03-11 22:41:00+00:00,Grinding Rework,ID4872,2012-03-11 20:37:45.600000+00:00,Case178,Variant 58,58,Fluxicon Disco
Grinding Rework,complete,ID4528,2012-03-12 02:25:00+00:00,Grinding Rework,ID4528,2012-03-12 02:16:02.400000+00:00,Case178,Variant 58,58,Fluxicon Disco
Grinding Rework,complete,ID4872,2012-03-12 16:04:00+00:00,Grinding Rework,ID4872,2012-03-12 15:31:14.400000+00:00,Case178,Variant 58,58,Fluxicon Disco
Grinding Rework,complete,ID4872,2012-03-12 22:53:00+00:00,Grinding Rework,ID4872,2012-03-12 22:45:14.400000+00:00,Case178,Variant 58,58,Fluxicon Disco
Turning & Milling Q.C.,complete,ID4493,2012-03-12 23:45:00+00:00,Turning & Milling Q.C.,ID4493,2012-03-12 23:16:55.200000+00:00,Case178,Variant 58,58,Fluxicon Disco
Lapping,complete,ID0937,2012-03-14 08:15:00+00:00,Lapping,ID0937,2012-03-13 15:01:30+00:00,Case178,Variant 58,58,Fluxicon Disco
Round Grinding,complete,ID0937,2012-03-14 08:15:00+00:00,Round Grinding,ID0937,2012-03-14 08:15:00+00:00,Case178,Variant 58,58,Fluxicon Disco
Round Grinding,complete,ID0937,2012-03-14 08:15:00+00:00,Round Grinding,ID0937,2012-03-14 08:15:00+00:00,Case178,Variant 58,58,Fluxicon Disco
Laser Marking,complete,ID0937,2012-03-14 08:15:00+00:00,Laser Marking,ID0937,2012-03-14 08:15:00+00:00,Case178,Variant 58,58,Fluxicon Disco
End,complete,End,2012-03-14 08:15:00+00:00,End,End,2012-03-14 08:15:00+00:00,Case178,Variant 58,58,Fluxicon Disco
Start,complete,Start,2012-01-12 01:59:00+00:00,Start,Start,2012-01-12 01:59:00+00:00,Case179,Variant 59,59,Fluxicon Disco
Grinding Rework,complete,ID4872,2012-01-12 05:51:00+00:00,Grinding Rework,ID4872,2012-01-12 05:41:43.200000+00:00,Case179,Variant 59,59,Fluxicon Disco
Final Inspection Q.C.,complete,ID4163,2012-01-13 17:00:00+00:00,Final Inspection Q.C.,ID4163,2012-01-12 23:25:30+00:00,Case179,Variant 59,59,Fluxicon Disco
Packing,complete,ID4820,2012-01-15 08:00:00+00:00,Packing,ID4820,2012-01-15 03:42:36+00:00,Case179,Variant 59,59,Fluxicon Disco
Grinding Rework,complete,ID4528,2012-02-20 19:50:00+00:00,Grinding Rework,ID4528,2012-02-20 09:23:33.600000+00:00,Case179,Variant 59,59,Fluxicon Disco
Final Inspection Q.C.,complete,ID4163,2012-02-22 18:00:00+00:00,Final Inspection Q.C.,ID4163,2012-02-21 18:55:00+00:00,Case179,Variant 59,59,Fluxicon Disco
Packing,complete,ID4820,2012-02-23 08:00:00+00:00,Packing,ID4820,2012-02-23 06:27:36+00:00,Case179,Variant 59,59,Fluxicon Disco
Final Inspection Q.C.,complete,ID4163,2012-02-23 14:40:00+00:00,Final Inspection Q.C.,ID4163,2012-02-23 11:20:00+00:00,Case179,Variant 59,59,Fluxicon Disco
End,complete,End,2012-02-23 14:40:00+00:00,End,End,2012-02-23 14:40:00+00:00,Case179,Variant 59,59,Fluxicon Disco
Start,complete,Start,2012-01-18 10:51:00+00:00,Start,Start,2012-01-18 10:51:00+00:00,Case18,Variant 60,60,Fluxicon Disco
Turning & Milling,complete,ID4932,2012-01-18 12:31:00+00:00,Turning & Milling,ID4932,2012-01-18 11:40:00+00:00,Case18,Variant 60,60,Fluxicon Disco
Turning & Milling,complete,ID4932,2012-01-18 13:39:00+00:00,Turning & Milling,ID4932,2012-01-18 13:04:19.200000+00:00,Case18,Variant 60,60,Fluxicon Disco
Turning & Milling,complete,ID4429,2012-01-18 15:44:00+00:00,Turning & Milling,ID4429,2012-01-18 14:40:15+00:00,Case18,Variant 60,60,Fluxicon Disco
Turning & Milling,complete,ID4932,2012-01-19 03:12:00+00:00,Turning & Milling,ID4932,2012-01-18 21:21:07.200000+00:00,Case18,Variant 60,60,Fluxicon Disco
Turning & Milling,complete,ID4932,2012-01-19 12:33:00+00:00,Turning & Milling,ID4932,2012-01-19 07:46:53.400000+00:00,Case18,Variant 60,60,Fluxicon Disco
Turning & Milling,complete,ID4932,2012-01-19 13:46:00+00:00,Turning & Milling,ID4932,2012-01-19 13:08:46.200000+00:00,Case18,Variant 60,60,Fluxicon Disco
Turning & Milling,complete,ID4429,2012-01-19 15:27:00+00:00,Turning & Milling,ID4429,2012-01-19 14:35:29.400000+00:00,Case18,Variant 60,60,Fluxicon Disco
Turning & Milling,complete,ID4167,2012-01-20 00:29:00+00:00,Turning & Milling,ID4167,2012-01-19 19:52:34.800000+00:00,Case18,Variant 60,60,Fluxicon Disco
Turning & Milling,complete,ID4429,2012-01-20 00:57:00+00:00,Turning & Milling,ID4429,2012-01-20 00:42:43.200000+00:00,Case18,Variant 60,60,Fluxicon Disco
Turning & Milling,complete,ID4932,2012-01-20 02:59:00+00:00,Turning & Milling,ID4932,2012-01-20 01:56:46.800000+00:00,Case18,Variant 60,60,Fluxicon Disco
Turning & Milling,complete,ID4932,2012-01-20 13:54:00+00:00,Turning & Milling,ID4932,2012-01-20 08:19:57+00:00,Case18,Variant 60,60,Fluxicon Disco
Turning & Milling,complete,ID4932,2012-01-20 13:54:00+00:00,Turning & Milling,ID4932,2012-01-20 13:54:00+00:00,Case18,Variant 60,60,Fluxicon Disco
Turning & Milling,complete,ID4167,2012-01-20 21:52:00+00:00,Turning & Milling,ID4167,2012-01-20 17:48:13.200000+00:00,Case18,Variant 60,60,Fluxicon Disco
Turning & Milling,complete,ID4529,2012-01-22 03:55:00+00:00,Turning & Milling,ID4529,2012-01-21 12:35:28.200000+00:00,Case18,Variant 60,60,Fluxicon Disco
Turning & Milling,complete,ID4529,2012-01-22 06:54:00+00:00,Turning & Milling,ID4529,2012-01-22 05:22:42.600000+00:00,Case18,Variant 60,60,Fluxicon Disco
Turning & Milling,complete,ID4932,2012-01-22 08:15:00+00:00,Turning & Milling,ID4932,2012-01-22 07:33:41.400000+00:00,Case18,Variant 60,60,Fluxicon Disco
Turning & Milling,complete,ID4641,2012-01-22 13:31:00+00:00,Turning & Milling,ID4641,2012-01-22 10:49:50.400000+00:00,Case18,Variant 60,60,Fluxicon Disco
Turning & Milling,complete,ID4641,2012-01-22 13:32:00+00:00,Turning & Milling,ID4641,2012-01-22 13:31:29.400000+00:00,Case18,Variant 60,60,Fluxicon Disco
Turning & Milling Q.C.,complete,ID4163,2012-01-22 15:40:00+00:00,Turning & Milling Q.C.,ID4163,2012-01-22 14:30:52.800000+00:00,Case18,Variant 60,60,Fluxicon Disco
Turning & Milling,complete,ID4932,2012-01-22 17:28:00+00:00,Turning & Milling,ID4932,2012-01-22 16:32:55.200000+00:00,Case18,Variant 60,60,Fluxicon Disco
Turning & Milling Q.C.,complete,ID4163,2012-01-22 19:50:00+00:00,Turning & Milling Q.C.,ID4163,2012-01-22 18:33:19.200000+00:00,Case18,Variant 60,60,Fluxicon Disco
Turning & Milling Q.C.,complete,ID4163,2012-01-22 21:40:00+00:00,Turning & Milling Q.C.,ID4163,2012-01-22 20:40:36+00:00,Case18,Variant 60,60,Fluxicon Disco
Turning & Milling,complete,ID4932,2012-01-22 22:57:00+00:00,Turning & Milling,ID4932,2012-01-22 22:17:43.800000+00:00,Case18,Variant 60,60,Fluxicon Disco
Turning & Milling,complete,ID4429,2012-01-22 23:46:00+00:00,Turning & Milling,ID4429,2012-01-22 23:21:00.600000+00:00,Case18,Variant 60,60,Fluxicon Disco
Turning & Milling,complete,ID4167,2012-01-23 02:53:00+00:00,Turning & Milling,ID4167,2012-01-23 01:17:37.800000+00:00,Case18,Variant 60,60,Fluxicon Disco
Turning & Milling,complete,ID4167,2012-01-23 02:57:00+00:00,Turning & Milling,ID4167,2012-01-23 02:54:57.600000+00:00,Case18,Variant 60,60,Fluxicon Disco
Turning & Milling,complete,ID4529,2012-01-23 13:20:00+00:00,Turning & Milling,ID4529,2012-01-23 08:02:16.200000+00:00,Case18,Variant 60,60,Fluxicon Disco
Turning & Milling,complete,ID4529,2012-01-23 13:22:00+00:00,Turning & Milling,ID4529,2012-01-23 13:20:58.800000+00:00,Case18,Variant 60,60,Fluxicon Disco
Laser Marking,complete,ID4882,2012-01-23 18:22:00+00:00,Laser Marking,ID4882,2012-01-23 15:01:00+00:00,Case18,Variant 60,60,Fluxicon Disco
Turning & Milling Q.C.,complete,ID4163,2012-01-23 22:30:00+00:00,Turning & Milling Q.C.,ID4163,2012-01-23 20:16:04.800000+00:00,Case18,Variant 60,60,Fluxicon Disco
Turning & Milling,complete,ID4932,2012-01-23 23:06:00+00:00,Turning & Milling,ID4932,2012-01-23 22:47:38.400000+00:00,Case18,Variant 60,60,Fluxicon Disco
Turning & Milling,complete,ID4167,2012-01-24 03:13:00+00:00,Turning & Milling,ID4167,2012-01-24 01:07:01.800000+00:00,Case18,Variant 60,60,Fluxicon Disco
Laser Marking,complete,ID4882,2012-01-24 08:15:00+00:00,Laser Marking,ID4882,2012-01-24 04:52:39.600000+00:00,Case18,Variant 60,60,Fluxicon Disco
Laser Marking,complete,ID4882,2012-01-24 08:15:00+00:00,Laser Marking,ID4882,2012-01-24 08:15:00+00:00,Case18,Variant 60,60,Fluxicon Disco
Laser Marking,complete,ID4882,2012-01-24 08:15:00+00:00,Laser Marking,ID4882,2012-01-24 08:15:00+00:00,Case18,Variant 60,60,Fluxicon Disco
Turning & Milling,complete,ID4529,2012-01-24 13:28:00+00:00,Turning & Milling,ID4529,2012-01-24 10:48:22.200000+00:00,Case18,Variant 60,60,Fluxicon Disco
Turning & Milling Q.C.,complete,ID4163,2012-01-24 15:40:00+00:00,Turning & Milling Q.C.,ID4163,2012-01-24 14:28:43.200000+00:00,Case18,Variant 60,60,Fluxicon Disco
Turning & Milling,complete,ID4932,2012-01-24 17:51:00+00:00,Turning & Milling,ID4932,2012-01-24 16:44:11.400000+00:00,Case18,Variant 60,60,Fluxicon Disco
Turning & Milling,complete,ID4932,2012-01-24 17:52:00+00:00,Turning & Milling,ID4932,2012-01-24 17:51:29.400000+00:00,Case18,Variant 60,60,Fluxicon Disco
Turning & Milling Q.C.,complete,ID4163,2012-01-24 19:50:00+00:00,Turning & Milling Q.C.,ID4163,2012-01-24 18:46:16.800000+00:00,Case18,Variant 60,60,Fluxicon Disco
Turning & Milling Q.C.,complete,ID4163,2012-01-24 22:00:00+00:00,Turning & Milling Q.C.,ID4163,2012-01-24 20:49:48+00:00,Case18,Variant 60,60,Fluxicon Disco
Turning & Milling Q.C.,complete,ID4163,2012-01-24 22:20:00+00:00,Turning & Milling Q.C.,ID4163,2012-01-24 22:09:12+00:00,Case18,Variant 60,60,Fluxicon Disco
Turning & Milling,complete,ID4932,2012-01-24 22:58:00+00:00,Turning & Milling,ID4932,2012-01-24 22:38:37.200000+00:00,Case18,Variant 60,60,Fluxicon Disco
Turning & Milling,complete,ID4167,2012-01-25 03:48:00+00:00,Turning & Milling,ID4167,2012-01-25 01:20:06+00:00,Case18,Variant 60,60,Fluxicon Disco
Turning & Milling,complete,ID4529,2012-01-25 13:27:00+00:00,Turning & Milling,ID4529,2012-01-25 08:31:42.600000+00:00,Case18,Variant 60,60,Fluxicon Disco
Laser Marking,complete,ID0998,2012-01-25 21:50:00+00:00,Laser Marking,ID0998,2012-01-25 16:12:59.400000+00:00,Case18,Variant 60,60,Fluxicon Disco
Laser Marking,complete,ID4882,2012-01-25 22:47:00+00:00,Laser Marking,ID4882,2012-01-25 22:08:48.600000+00:00,Case18,Variant 60,60,Fluxicon Disco
Turning & Milling,complete,ID4932,2012-01-25 23:05:00+00:00,Turning & Milling,ID4932,2012-01-25 22:55:49.200000+00:00,Case18,Variant 60,60,Fluxicon Disco
Turning & Milling,complete,ID4167,2012-01-26 03:22:00+00:00,Turning & Milling,ID4167,2012-01-26 01:10:55.800000+00:00,Case18,Variant 60,60,Fluxicon Disco
Turning & Milling,complete,ID4529,2012-01-26 13:43:00+00:00,Turning & Milling,ID4529,2012-01-26 08:26:17.400000+00:00,Case18,Variant 60,60,Fluxicon Disco
Turning & Milling Q.C.,complete,ID4163,2012-01-26 19:50:00+00:00,Turning & Milling Q.C.,ID4163,2012-01-26 16:31:49.200000+00:00,Case18,Variant 60,60,Fluxicon Disco
Turning & Milling Q.C.,complete,ID4163,2012-01-26 21:00:00+00:00,Turning & Milling Q.C.,ID4163,2012-01-26 20:22:12+00:00,Case18,Variant 60,60,Fluxicon Disco
Turning & Milling,complete,ID4932,2012-01-26 23:01:00+00:00,Turning & Milling,ID4932,2012-01-26 21:59:17.400000+00:00,Case18,Variant 60,60,Fluxicon Disco
Turning & Milling,complete,ID4167,2012-01-26 23:38:00+00:00,Turning & Milling,ID4167,2012-01-26 23:19:07.800000+00:00,Case18,Variant 60,60,Fluxicon Disco
Turning & Milling,complete,ID4167,2012-01-26 23:38:00+00:00,Turning & Milling,ID4167,2012-01-26 23:38:00+00:00,Case18,Variant 60,60,Fluxicon Disco
Turning & Milling,complete,ID4167,2012-01-27 06:44:00+00:00,Turning & Milling,ID4167,2012-01-27 03:06:44.400000+00:00,Case18,Variant 60,60,Fluxicon Disco
Turning & Milling,complete,ID4529,2012-01-27 08:45:00+00:00,Turning & Milling,ID4529,2012-01-27 07:43:17.400000+00:00,Case18,Variant 60,60,Fluxicon Disco
Turning & Milling,complete,ID4529,2012-01-27 13:21:00+00:00,Turning & Milling,ID4529,2012-01-27 11:00:14.400000+00:00,Case18,Variant 60,60,Fluxicon Disco
Turning & Milling Q.C.,complete,ID4163,2012-01-27 19:44:00+00:00,Turning & Milling Q.C.,ID4163,2012-01-27 16:17:10.800000+00:00,Case18,Variant 60,60,Fluxicon Disco
Laser Marking,complete,ID4882,2012-01-29 19:54:00+00:00,Laser Marking,ID4882,2012-01-28 11:37:42+00:00,Case18,Variant 60,60,Fluxicon Disco
Turning & Milling Q.C.,complete,ID4163,2012-01-29 23:52:00+00:00,Turning & Milling Q.C.,ID4163,2012-01-29 21:43:28.800000+00:00,Case18,Variant 60,60,Fluxicon Disco
Turning & Milling,complete,ID4167,2012-01-30 15:35:00+00:00,Turning & Milling,ID4167,2012-01-30 07:34:04.200000+00:00,Case18,Variant 60,60,Fluxicon Disco
Laser Marking,complete,ID0998,2012-01-30 16:34:00+00:00,Laser Marking,ID0998,2012-01-30 15:54:28.200000+00:00,Case18,Variant 60,60,Fluxicon Disco
Laser Marking,complete,ID0998,2012-01-30 23:58:00+00:00,Laser Marking,ID0998,2012-01-30 19:00:31.200000+00:00,Case18,Variant 60,60,Fluxicon Disco
Turning & Milling,complete,ID4167,2012-01-31 06:38:00+00:00,Turning & Milling,ID4167,2012-01-31 03:14:00+00:00,Case18,Variant 60,60,Fluxicon Disco
Turning & Milling Q.C.,complete,ID4163,2012-01-31 14:14:00+00:00,Turning & Milling Q.C.,ID4163,2012-01-31 10:07:45.600000+00:00,Case18,Variant 60,60,Fluxicon Disco
Turning & Milling Q.C.,complete,ID4163,2012-02-01 14:30:00+00:00,Turning & Milling Q.C.,ID4163,2012-02-01 01:23:45.600000+00:00,Case18,Variant 60,60,Fluxicon Disco
Turning & Milling,complete,ID4163,2012-02-01 14:50:00+00:00,Turning & Milling,ID4163,2012-02-01 14:39:48+00:00,Case18,Variant 60,60,Fluxicon Disco
Turning & Milling Q.C.,complete,ID4163,2012-02-01 16:19:00+00:00,Turning & Milling Q.C.,ID4163,2012-02-01 15:30:56.400000+00:00,Case18,Variant 60,60,Fluxicon Disco
Turning & Milling Q.C.,complete,ID4163,2012-02-13 19:50:00+00:00,Turning & Milling Q.C.,ID4163,2012-02-12 03:23:14.400000+00:00,Case18,Variant 60,60,Fluxicon Disco
Lapping,complete,ID0998,2012-02-16 00:26:00+00:00,Lapping,ID0998,2012-02-15 11:38:33.600000+00:00,Case18,Variant 60,60,Fluxicon Disco
Round Grinding,complete,ID4355,2012-02-16 20:39:00+00:00,Round Grinding,ID4355,2012-02-16 13:34:27+00:00,Case18,Variant 60,60,Fluxicon Disco
Lapping,complete,ID0998,2012-02-16 20:39:00+00:00,Lapping,ID0998,2012-02-16 20:39:00+00:00,Case18,Variant 60,60,Fluxicon Disco
Lapping,complete,ID0998,2012-02-19 21:28:00+00:00,Lapping,ID0998,2012-02-18 06:52:25.800000+00:00,Case18,Variant 60,60,Fluxicon Disco
Lapping,complete,ID0998,2012-02-22 23:59:00+00:00,Lapping,ID0998,2012-02-21 08:29:22.200000+00:00,Case18,Variant 60,60,Fluxicon Disco
Round Grinding,complete,ID4445,2012-02-23 13:46:00+00:00,Round Grinding,ID4445,2012-02-23 08:56:33+00:00,Case18,Variant 60,60,Fluxicon Disco
