concept:name,lifecycle:transition,org:resource,time:timestamp,Activity,Resource,start:timestamp,case:concept:name,case:variant,case:variant-index,case:creator
Turning & Milling Q.C.,complete,ID4163,2012-01-22 15:40:00+00:00,Turning & Milling Q.C.,ID4163,2012-01-22 14:14:14.400000+00:00,Case18,Variant 60,60,Fluxicon Disco
Turning & Milling,complete,ID4932,2012-01-22 17:28:00+00:00,Turning & Milling,ID4932,2012-01-22 15:43:14.400000+00:00,Case18,Variant 60,60,Fluxicon Disco
Turning & Milling Q.C.,complete,ID4163,2012-01-22 19:50:00+00:00,Turning & Milling Q.C.,ID4163,2012-01-22 18:14:51.600000+00:00,Case18,Variant 60,60,Fluxicon Disco
Turning & Milling Q.C.,complete,ID4163,2012-01-22 21:40:00+00:00,Turning & Milling Q.C.,ID4163,2012-01-22 20:26:18+00:00,Case18,Variant 60,60,Fluxicon Disco
Turning & Milling,complete,ID4932,2012-01-22 22:57:00+00:00,Turning & Milling,ID4932,2012-01-22 21:42:18.600000+00:00,Case18,Variant 60,60,Fluxicon Disco
Turning & Milling,complete,ID4429,2012-01-22 23:46:00+00:00,Turning & Milling,ID4429,2012-01-22 22:58:28.200000+00:00,Case18,Variant 60,60,Fluxicon Disco
Turning & Milling,complete,ID4167,2012-01-23 02:53:00+00:00,Turning & Milling,ID4167,2012-01-22 23:51:36.600000+00:00,Case18,Variant 60,60,Fluxicon Disco
Turning & Milling,complete,ID4167,2012-01-23 02:57:00+00:00,Turning & Milling,ID4167,2012-01-23 02:53:07.200000+00:00,Case18,Variant 60,60,Fluxicon Disco
Turning & Milling,complete,ID4529,2012-01-23 13:20:00+00:00,Turning & Milling,ID4529,2012-01-23 03:15:41.400000+00:00,Case18,Variant 60,60,Fluxicon Disco
Turning & Milling,complete,ID4529,2012-01-23 13:22:00+00:00,Turning & Milling,ID4529,2012-01-23 13:20:03.600000+00:00,Case18,Variant 60,60,Fluxicon Disco
Laser Marking,complete,ID4882,2012-01-23 18:22:00+00:00,Laser Marking,ID4882,2012-01-23 14:19:00+00:00,Case18,Variant 60,60,Fluxicon Disco
Turning & Milling Q.C.,complete,ID4163,2012-01-23 22:30:00+00:00,Turning & Milling Q.C.,ID4163,2012-01-23 19:43:50.400000+00:00,Case18,Variant 60,60,Fluxicon Disco
Turning & Milling,complete,ID4932,2012-01-23 23:06:00+00:00,Turning & Milling,ID4932,2012-01-23 22:31:04.800000+00:00,Case18,Variant 60,60,Fluxicon Disco
Turning & Milling,complete,ID4167,2012-01-24 03:13:00+00:00,Turning & Milling,ID4167,2012-01-23 23:13:24.600000+00:00,Case18,Variant 60,60,Fluxicon Disco
Laser Marking,complete,ID4882,2012-01-24 08:15:00+00:00,Laser Marking,ID4882,2012-01-24 04:10:22.800000+00:00,Case18,Variant 60,60,Fluxicon Disco
Laser Marking,complete,ID4882,2012-01-24 08:15:00+00:00,Laser Marking,ID4882,2012-01-24 08:15:00+00:00,Case18,Variant 60,60,Fluxicon Disco
Laser Marking,complete,ID4882,2012-01-24 08:15:00+00:00,Laser Marking,ID4882,2012-01-24 08:15:00+00:00,Case18,Variant 60,60,Fluxicon Disco
Turning & Milling,complete,ID4529,2012-01-24 13:28:00+00:00,Turning & Milling,ID4529,2012-01-24 08:24:23.400000+00:00,Case18,Variant 60,60,Fluxicon Disco
Turning & Milling Q.C.,complete,ID4163,2012-01-24 15:40:00+00:00,Turning & Milling Q.C.,ID4163,2012-01-24 14:11:33.600000+00:00,Case18,Variant 60,60,Fluxicon Disco
Turning & Milling,complete,ID4932,2012-01-24 17:51:00+00:00,Turning & Milling,ID4932,2012-01-24 15:43:55.800000+00:00,Case18,Variant 60,60,Fluxicon Disco
Turning & Milling,complete,ID4932,2012-01-24 17:52:00+00:00,Turning & Milling,ID4932,2012-01-24 17:51:01.800000+00:00,Case18,Variant 60,60,Fluxicon Disco
Turning & Milling Q.C.,complete,ID4163,2012-01-24 19:50:00+00:00,Turning & Milling Q.C.,ID4163,2012-01-24 18:30:56.400000+00:00,Case18,Variant 60,60,Fluxicon Disco
Turning & Milling Q.C.,complete,ID4163,2012-01-24 22:00:00+00:00,Turning & Milling Q.C.,ID4163,2012-01-24 20:32:54+00:00,Case18,Variant 60,60,Fluxicon Disco
Turning & Milling Q.C.,complete,ID4163,2012-01-24 22:20:00+00:00,Turning & Milling Q.C.,ID4163,2012-01-24 22:06:36+00:00,Case18,Variant 60,60,Fluxicon Disco
Turning & Milling,complete,ID4932,2012-01-24 22:58:00+00:00,Turning & Milling,ID4932,2012-01-24 22:21:08.400000+00:00,Case18,Variant 60,60,Fluxicon Disco
Turning & Milling,complete,ID4167,2012-01-25 03:48:00+00:00,Turning & Milling,ID4167,2012-01-24 23:06:42+00:00,Case18,Variant 60,60,Fluxicon Disco
Turning & Milling,complete,ID4529,2012-01-25 13:27:00+00:00,Turning & Milling,ID4529,2012-01-25 04:05:22.200000+00:00,Case18,Variant 60,60,Fluxicon Disco
Laser Marking,complete,ID0998,2012-01-25 21:50:00+00:00,Laser Marking,ID0998,2012-01-25 15:02:34.200000+00:00,Case18,Variant 60,60,Fluxicon Disco
Laser Marking,complete,ID4882,2012-01-25 22:47:00+00:00,Laser Marking,ID4882,2012-01-25 22:00:49.800000+00:00,Case18,Variant 60,60,Fluxicon Disco
Turning & Milling,complete,ID4932,2012-01-25 23:05:00+00:00,Turning & Milling,ID4932,2012-01-25 22:47:32.400000+00:00,Case18,Variant 60,60,Fluxicon Disco
Turning & Milling,complete,ID4167,2012-01-26 03:22:00+00:00,Turning & Milling,ID4167,2012-01-25 23:12:42.600000+00:00,Case18,Variant 60,60,Fluxicon Disco
Turning & Milling,complete,ID4529,2012-01-26 13:43:00+00:00,Turning & Milling,ID4529,2012-01-26 03:40:37.800000+00:00,Case18,Variant 60,60,Fluxicon Disco
Turning & Milling Q.C.,complete,ID4163,2012-01-26 19:50:00+00:00,Turning & Milling Q.C.,ID4163,2012-01-26 15:44:06.600000+00:00,Case18,Variant 60,60,Fluxicon Disco
Turning & Milling Q.C.,complete,ID4163,2012-01-26 21:00:00+00:00,Turning & Milling Q.C.,ID4163,2012-01-26 20:13:06+00:00,Case18,Variant 60,60,Fluxicon Disco
Turning & Milling,complete,ID4932,2012-01-26 23:01:00+00:00,Turning & Milling,ID4932,2012-01-26 21:03:37.800000+00:00,Case18,Variant 60,60,Fluxicon Disco
Turning & Milling,complete,ID4167,2012-01-26 23:38:00+00:00,Turning & Milling,ID4167,2012-01-26 23:02:06.600000+00:00,Case18,Variant 60,60,Fluxicon Disco
Turning & Milling,complete,ID4167,2012-01-26 23:38:00+00:00,Turning & Milling,ID4167,2012-01-26 23:38:00+00:00,Case18,Variant 60,60,Fluxicon Disco
Turning & Milling,complete,ID4167,2012-01-27 06:44:00+00:00,Turning & Milling,ID4167,2012-01-26 23:50:46.800000+00:00,Case18,Variant 60,60,Fluxicon Disco
Turning & Milling,complete,ID4529,2012-01-27 08:45:00+00:00,Turning & Milling,ID4529,2012-01-27 06:47:37.800000+00:00,Case18,Variant 60,60,Fluxicon Disco
Turning & Milling,complete,ID4529,2012-01-27 13:21:00+00:00,Turning & Milling,ID4529,2012-01-27 08:53:16.800000+00:00,Case18,Variant 60,60,Fluxicon Disco
Turning & Milling Q.C.,complete,ID4163,2012-01-27 19:44:00+00:00,Turning & Milling Q.C.,ID4163,2012-01-27 15:27:23.400000+00:00,Case18,Variant 60,60,Fluxicon Disco
Laser Marking,complete,ID4882,2012-01-29 19:54:00+00:00,Laser Marking,ID4882,2012-01-28 04:53:06+00:00,Case18,Variant 60,60,Fluxicon Disco
Turning & Milling Q.C.,complete,ID4163,2012-01-29 23:52:00+00:00,Turning & Milling Q.C.,ID4163,2012-01-29 21:12:32.400000+00:00,Case18,Variant 60,60,Fluxicon Disco
Turning & Milling,complete,ID4167,2012-01-30 15:35:00+00:00,Turning & Milling,ID4167,2012-01-30 00:20:17.400000+00:00,Case18,Variant 60,60,Fluxicon Disco
Laser Marking,complete,ID0998,2012-01-30 16:34:00+00:00,Laser Marking,ID0998,2012-01-30 15:46:12.600000+00:00,Case18,Variant 60,60,Fluxicon Disco
Laser Marking,complete,ID0998,2012-01-30 23:58:00+00:00,Laser Marking,ID0998,2012-01-30 17:58:21.600000+00:00,Case18,Variant 60,60,Fluxicon Disco
Turning & Milling,complete,ID4167,2012-01-31 06:38:00+00:00,Turning & Milling,ID4167,2012-01-31 00:10:00+00:00,Case18,Variant 60,60,Fluxicon Disco
Turning & Milling Q.C.,complete,ID4163,2012-01-31 14:14:00+00:00,Turning & Milling Q.C.,ID4163,2012-01-31 09:08:28.800000+00:00,Case18,Variant 60,60,Fluxicon Disco
Turning & Milling Q.C.,complete,ID4163,2012-02-01 14:30:00+00:00,Turning & Milling Q.C.,ID4163,2012-01-31 22:14:28.800000+00:00,Case18,Variant 60,60,Fluxicon Disco
Turning & Milling,complete,ID4163,2012-02-01 14:50:00+00:00,Turning & Milling,ID4163,2012-02-01 14:30:36+00:00,Case18,Variant 60,60,Fluxicon Disco
Turning & Milling Q.C.,complete,ID4163,2012-02-01 16:19:00+00:00,Turning & Milling Q.C.,ID4163,2012-02-01 15:19:22.200000+00:00,Case18,Variant 60,60,Fluxicon Disco
Turning & Milling Q.C.,complete,ID4163,2012-02-13 19:50:00+00:00,Turning & Milling Q.C.,ID4163,2012-02-11 17:39:01.200000+00:00,Case18,Variant 60,60,Fluxicon Disco
Lapping,complete,ID0998,2012-02-16 00:26:00+00:00,Lapping,ID0998,2012-02-15 02:28:19.200000+00:00,Case18,Variant 60,60,Fluxicon Disco
Round Grinding,complete,ID4355,2012-02-16 20:39:00+00:00,Round Grinding,ID4355,2012-02-16 05:41:22.800000+00:00,Case18,Variant 60,60,Fluxicon Disco
Lapping,complete,ID0998,2012-02-16 20:39:00+00:00,Lapping,ID0998,2012-02-16 20:39:00+00:00,Case18,Variant 60,60,Fluxicon Disco
Lapping,complete,ID0998,2012-02-19 21:28:00+00:00,Lapping,ID0998,2012-02-17 03:12:12.600000+00:00,Case18,Variant 60,60,Fluxicon Disco
Lapping,complete,ID0998,2012-02-22 23:59:00+00:00,Lapping,ID0998,2012-02-20 04:10:23.400000+00:00,Case18,Variant 60,60,Fluxicon Disco
Round Grinding,complete,ID4445,2012-02-23 13:46:00+00:00,Round Grinding,ID4445,2012-02-23 03:34:01.200000+00:00,Case18,Variant 60,60,Fluxicon Disco
Round Grinding,complete,ID0420,2012-02-23 13:57:00+00:00,Round Grinding,ID0420,2012-02-23 13:48:51.600000+00:00,Case18,Variant 60,60,Fluxicon Disco
Lapping,complete,ID0998,2012-02-23 19:26:00+00:00,Lapping,ID0998,2012-02-23 14:26:36.600000+00:00,Case18,Variant 60,60,Fluxicon Disco
Lapping,complete,ID4882,2012-02-23 19:45:00+00:00,Lapping,ID4882,2012-02-23 19:27:42.600000+00:00,Case18,Variant 60,60,Fluxicon Disco
Round Grinding,complete,ID4445,2012-02-24 13:35:00+00:00,Round Grinding,ID4445,2012-02-24 00:23:12+00:00,Case18,Variant 60,60,Fluxicon Disco
Round Grinding,complete,ID0420,2012-02-24 18:52:00+00:00,Round Grinding,ID0420,2012-02-24 14:57:25.200000+00:00,Case18,Variant 60,60,Fluxicon Disco
Round Grinding,complete,ID4528,2012-02-26 13:37:00+00:00,Round Grinding,ID4528,2012-02-25 05:58:54+00:00,Case18,Variant 60,60,Fluxicon Disco
Final Inspection Q.C.,complete,ID4163,2012-02-26 19:50:00+00:00,Final Inspection Q.C.,ID4163,2012-02-26 19:20:09.600000+00:00,Case18,Variant 60,60,Fluxicon Disco
Round Grinding,complete,ID4355,2012-02-26 22:54:00+00:00,Round Grinding,ID4355,2012-02-26 20:37:50.400000+00:00,Case18,Variant 60,60,Fluxicon Disco
Final Inspection Q.C.,complete,ID4163,2012-02-27 01:02:00+00:00,Final Inspection Q.C.,ID4163,2012-02-27 00:51:45.600000+00:00,Case18,Variant 60,60,Fluxicon Disco
Round Grinding,complete,ID0420,2012-02-27 10:34:00+00:00,Round Grinding,ID0420,2012-02-27 03:30:43.200000+00:00,Case18,Variant 60,60,Fluxicon Disco
Round Grinding,complete,ID4385,2012-02-27 13:46:00+00:00,Round Grinding,ID4385,2012-02-27 11:23:55.200000+00:00,Case18,Variant 60,60,Fluxicon Disco
Final Inspection Q.C.,complete,ID4163,2012-02-27 15:40:00+00:00,Final Inspection Q.C.,ID4163,2012-02-27 15:30:52.800000+00:00,Case18,Variant 60,60,Fluxicon Disco
Round Grinding,complete,ID4355,2012-02-27 20:34:00+00:00,Round Grinding,ID4355,2012-02-27 16:56:26.400000+00:00,Case18,Variant 60,60,Fluxicon Disco
Round Grinding,complete,ID4355,2012-02-27 21:16:00+00:00,Round Grinding,ID4355,2012-02-27 20:44:55.200000+00:00,Case18,Variant 60,60,Fluxicon Disco
Final Inspection Q.C.,complete,ID4163,2012-02-27 23:12:00+00:00,Final Inspection Q.C.,ID4163,2012-02-27 23:02:43.200000+00:00,Case18,Variant 60,60,Fluxicon Disco
Packing,complete,ID4820,2012-02-28 08:00:00+00:00,Packing,ID4820,2012-02-28 07:01:55.200000+00:00,Case18,Variant 60,60,Fluxicon Disco
Final Inspection Q.C.,complete,ID4163,2012-02-28 15:40:00+00:00,Final Inspection Q.C.,ID4163,2012-02-28 15:03:12+00:00,Case18,Variant 60,60,Fluxicon Disco
Final Inspection Q.C.,complete,ID4163,2012-02-28 18:50:00+00:00,Final Inspection Q.C.,ID4163,2012-02-28 18:34:48+00:00,Case18,Variant 60,60,Fluxicon Disco
Lapping,complete,ID4882,2012-02-28 21:08:00+00:00,Lapping,ID4882,2012-02-28 19:02:25.200000+00:00,Case18,Variant 60,60,Fluxicon Disco
Lapping,complete,ID0998,2012-02-28 22:26:00+00:00,Lapping,ID0998,2012-02-28 21:15:01.200000+00:00,Case18,Variant 60,60,Fluxicon Disco
Round Grinding,complete,ID4355,2012-02-28 23:39:00+00:00,Round Grinding,ID4355,2012-02-28 22:44:58.800000+00:00,Case18,Variant 60,60,Fluxicon Disco
Turning & Milling,complete,ID4355,2012-02-29 00:55:00+00:00,Turning & Milling,ID4355,2012-02-28 23:41:16.800000+00:00,Case18,Variant 60,60,Fluxicon Disco
Final Inspection Q.C.,complete,ID4163,2012-02-29 01:02:00+00:00,Final Inspection Q.C.,ID4163,2012-02-29 01:01:26.400000+00:00,Case18,Variant 60,60,Fluxicon Disco
Round Grinding,complete,ID4355,2012-02-29 01:51:00+00:00,Round Grinding,ID4355,2012-02-29 01:14:44.400000+00:00,Case18,Variant 60,60,Fluxicon Disco
Packing,complete,ID4820,2012-02-29 08:00:00+00:00,Packing,ID4820,2012-02-29 08:00:00+00:00,Case18,Variant 60,60,Fluxicon Disco
Round Grinding,complete,ID0420,2012-02-29 08:05:00+00:00,Round Grinding,ID0420,2012-02-29 08:01:18+00:00,Case18,Variant 60,60,Fluxicon Disco
Lapping,complete,ID4882,2012-02-29 08:15:00+00:00,Lapping,ID4882,2012-02-29 08:05:54+00:00,Case18,Variant 60,60,Fluxicon Disco
Round Grinding,complete,ID4385,2012-02-29 13:33:00+00:00,Round Grinding,ID4385,2012-02-29 09:37:40.800000+00:00,Case18,Variant 60,60,Fluxicon Disco
Final Inspection Q.C.,complete,ID4163,2012-02-29 15:30:00+00:00,Final Inspection Q.C.,ID4163,2012-02-29 15:20:38.400000+00:00,Case18,Variant 60,60,Fluxicon Disco
Final Inspection Q.C.,complete,ID4163,2012-02-29 18:30:00+00:00,Final Inspection Q.C.,ID4163,2012-02-29 18:15:36+00:00,Case18,Variant 60,60,Fluxicon Disco
Final Inspection Q.C.,complete,ID4163,2012-02-29 21:20:00+00:00,Final Inspection Q.C.,ID4163,2012-02-29 21:06:24+00:00,Case18,Variant 60,60,Fluxicon Disco
Final Inspection Q.C.,complete,ID4163,2012-02-29 22:00:00+00:00,Final Inspection Q.C.,ID4163,2012-02-29 21:56:48+00:00,Case18,Variant 60,60,Fluxicon Disco
Final Inspection Q.C.,complete,ID4163,2012-02-29 22:45:00+00:00,Final Inspection Q.C.,ID4163,2012-02-29 22:41:24+00:00,Case18,Variant 60,60,Fluxicon Disco
Round Grinding,complete,ID4355,2012-02-29 22:53:00+00:00,Round Grinding,ID4355,2012-02-29 22:47:04.800000+00:00,Case18,Variant 60,60,Fluxicon Disco
Final Inspection Q.C.,complete,ID4163,2012-02-29 23:12:00+00:00,Final Inspection Q.C.,ID4163,2012-02-29 23:10:28.800000+00:00,Case18,Variant 60,60,Fluxicon Disco
Lapping,complete,ID0998,2012-03-01 01:14:00+00:00,Lapping,ID0998,2012-02-29 23:22:58.800000+00:00,Case18,Variant 60,60,Fluxicon Disco
Lapping,complete,ID4882,2012-03-01 08:15:00+00:00,Lapping,ID4882,2012-03-01 01:51:53.400000+00:00,Case18,Variant 60,60,Fluxicon Disco
Lapping,complete,ID4882,2012-03-01 08:15:00+00:00,Lapping,ID4882,2012-03-01 08:15:00+00:00,Case18,Variant 60,60,Fluxicon Disco
Round Grinding,complete,ID4385,2012-03-01 11:07:00+00:00,Round Grinding,ID4385,2012-03-01 08:59:43.200000+00:00,Case18,Variant 60,60,Fluxicon Disco
Round Grinding,complete,ID0420,2012-03-01 13:46:00+00:00,Round Grinding,ID0420,2012-03-01 11:48:20.400000+00:00,Case18,Variant 60,60,Fluxicon Disco
Final Inspection Q.C.,complete,ID4163,2012-03-01 21:25:00+00:00,Final Inspection Q.C.,ID4163,2012-03-01 20:48:16.800000+00:00,Case18,Variant 60,60,Fluxicon Disco
Round Grinding,complete,ID4355,2012-03-01 22:57:00+00:00,Round Grinding,ID4355,2012-03-01 21:48:55.200000+00:00,Case18,Variant 60,60,Fluxicon Disco
Lapping,complete,ID0998,2012-03-01 23:46:00+00:00,Lapping,ID0998,2012-03-01 23:01:24.600000+00:00,Case18,Variant 60,60,Fluxicon Disco
Packing,complete,ID4820,2012-03-02 08:00:00+00:00,Packing,ID4820,2012-03-02 07:05:39.600000+00:00,Case18,Variant 60,60,Fluxicon Disco
Lapping,complete,ID4882,2012-03-02 08:15:00+00:00,Lapping,ID4882,2012-03-02 08:01:21+00:00,Case18,Variant 60,60,Fluxicon Disco
Round Grinding,complete,ID4385,2012-03-02 13:33:00+00:00,Round Grinding,ID4385,2012-03-02 09:37:40.800000+00:00,Case18,Variant 60,60,Fluxicon Disco
Lapping,complete,ID0998,2012-03-02 19:30:00+00:00,Lapping,ID0998,2012-03-02 14:05:07.800000+00:00,Case18,Variant 60,60,Fluxicon Disco
Round Grinding,complete,ID4445,2012-03-04 13:46:00+00:00,Round Grinding,ID4445,2012-03-03 06:29:21.600000+00:00,Case18,Variant 60,60,Fluxicon Disco
Final Inspection Q.C.,complete,ID4163,2012-03-04 14:30:00+00:00,Final Inspection Q.C.,ID4163,2012-03-04 14:26:28.800000+00:00,Case18,Variant 60,60,Fluxicon Disco
Lapping,complete,ID0998,2012-03-04 18:34:00+00:00,Lapping,ID0998,2012-03-04 14:51:57.600000+00:00,Case18,Variant 60,60,Fluxicon Disco
Grinding Rework,complete,ID4528,2012-03-05 00:43:00+00:00,Grinding Rework,ID4528,2012-03-04 22:22:46.800000+00:00,Case18,Variant 60,60,Fluxicon Disco
Lapping,complete,ID0998,2012-03-05 00:44:00+00:00,Lapping,ID0998,2012-03-05 00:43:05.400000+00:00,Case18,Variant 60,60,Fluxicon Disco
Round Grinding,complete,ID0420,2012-03-05 00:48:00+00:00,Round Grinding,ID0420,2012-03-05 00:45:02.400000+00:00,Case18,Variant 60,60,Fluxicon Disco
Final Inspection Q.C.,complete,ID4163,2012-03-05 01:00:00+00:00,Final Inspection Q.C.,ID4163,2012-03-05 00:59:02.400000+00:00,Case18,Variant 60,60,Fluxicon Disco
Lapping,complete,ID4882,2012-03-05 08:15:00+00:00,Lapping,ID4882,2012-03-05 01:39:09+00:00,Case18,Variant 60,60,Fluxicon Disco
Laser Marking,complete,ID4882,2012-03-05 08:15:00+00:00,Laser Marking,ID4882,2012-03-05 08:15:00+00:00,Case18,Variant 60,60,Fluxicon Disco
Round Grinding,complete,ID4355,2012-03-05 13:49:00+00:00,Round Grinding,ID4355,2012-03-05 09:41:50.400000+00:00,Case18,Variant 60,60,Fluxicon Disco
Final Inspection Q.C.,complete,ID4163,2012-03-05 15:40:00+00:00,Final Inspection Q.C.,ID4163,2012-03-05 15:31:07.200000+00:00,Case18,Variant 60,60,Fluxicon Disco
Lapping,complete,ID0998,2012-03-05 18:39:00+00:00,Lapping,ID0998,2012-03-05 15:56:06.600000+00:00,Case18,Variant 60,60,Fluxicon Disco
Final Inspection Q.C.,complete,ID4163,2012-03-05 19:50:00+00:00,Final Inspection Q.C.,ID4163,2012-03-05 19:44:19.200000+00:00,Case18,Variant 60,60,Fluxicon Disco
Lapping,complete,ID4882,2012-03-05 21:47:00+00:00,Lapping,ID4882,2012-03-05 20:00:31.800000+00:00,Case18,Variant 60,60,Fluxicon Disco
Round Grinding,complete,ID0420,2012-03-05 22:53:00+00:00,Round Grinding,ID0420,2012-03-05 22:04:09.600000+00:00,Case18,Variant 60,60,Fluxicon Disco
Grinding Rework,complete,ID4528,2012-03-06 00:12:00+00:00,Grinding Rework,ID4528,2012-03-05 23:41:58.800000+00:00,Case18,Variant 60,60,Fluxicon Disco
Lapping,complete,ID4882,2012-03-06 00:12:00+00:00,Lapping,ID4882,2012-03-06 00:12:00+00:00,Case18,Variant 60,60,Fluxicon Disco
Final Inspection Q.C.,complete,ID4163,2012-03-06 01:02:00+00:00,Final Inspection Q.C.,ID4163,2012-03-06 00:58:00+00:00,Case18,Variant 60,60,Fluxicon Disco
Round Grinding,complete,ID4355,2012-03-06 05:53:00+00:00,Round Grinding,ID4355,2012-03-06 02:17:39.600000+00:00,Case18,Variant 60,60,Fluxicon Disco
Round Grinding,complete,ID4445,2012-03-06 11:23:00+00:00,Round Grinding,ID4445,2012-03-06 07:18:48+00:00,Case18,Variant 60,60,Fluxicon Disco
Round Grinding,complete,ID4355,2012-03-06 13:19:00+00:00,Round Grinding,ID4355,2012-03-06 11:53:09.600000+00:00,Case18,Variant 60,60,Fluxicon Disco
Round Grinding,complete,ID4355,2012-03-06 13:43:00+00:00,Round Grinding,ID4355,2012-03-06 13:25:14.400000+00:00,Case18,Variant 60,60,Fluxicon Disco
Round Grinding,complete,ID4385,2012-03-07 00:42:00+00:00,Round Grinding,ID4385,2012-03-06 16:34:20.400000+00:00,Case18,Variant 60,60,Fluxicon Disco
Round Grinding,complete,ID4355,2012-03-07 13:48:00+00:00,Round Grinding,ID4355,2012-03-07 04:06:21.600000+00:00,Case18,Variant 60,60,Fluxicon Disco
Round Grinding,complete,ID0420,2012-03-08 00:36:00+00:00,Round Grinding,ID0420,2012-03-07 16:36:28.800000+00:00,Case18,Variant 60,60,Fluxicon Disco
Round Grinding,complete,ID4355,2012-03-08 06:07:00+00:00,Round Grinding,ID4355,2012-03-08 02:02:03.600000+00:00,Case18,Variant 60,60,Fluxicon Disco
Round Grinding,complete,ID4355,2012-03-08 06:25:00+00:00,Round Grinding,ID4355,2012-03-08 06:11:40.800000+00:00,Case18,Variant 60,60,Fluxicon Disco
Grinding Rework,complete,ID4528,2012-03-13 01:58:00+00:00,Grinding Rework,ID4528,2012-03-11 06:03:27.600000+00:00,Case18,Variant 60,60,Fluxicon Disco
Final Inspection Q.C.,complete,ID4163,2012-03-18 23:10:00+00:00,Final Inspection Q.C.,ID4163,2012-03-18 11:52:14.400000+00:00,Case18,Variant 60,60,Fluxicon Disco
Grinding Rework,complete,ID4528,2012-03-18 23:16:00+00:00,Grinding Rework,ID4528,2012-03-18 23:13:43.200000+00:00,Case18,Variant 60,60,Fluxicon Disco
Final Inspection Q.C.,complete,ID4163,2012-03-19 15:00:00+00:00,Final Inspection Q.C.,ID4163,2012-03-19 13:44:28.800000+00:00,Case18,Variant 60,60,Fluxicon Disco
Packing,complete,ID4820,2012-03-20 08:00:00+00:00,Packing,ID4820,2012-03-20 06:07:48+00:00,Case18,Variant 60,60,Fluxicon Disco
Final Inspection Q.C.,complete,ID4163,2012-03-20 19:50:00+00:00,Final Inspection Q.C.,ID4163,2012-03-20 18:53:12+00:00,Case18,Variant 60,60,Fluxicon Disco
Packing,complete,ID4820,2012-03-21 08:00:00+00:00,Packing,ID4820,2012-03-21 06:39:42+00:00,Case18,Variant 60,60,Fluxicon Disco
Final Inspection Q.C.,complete,ID4163,2012-03-22 01:01:00+00:00,Final Inspection Q.C.,ID4163,2012-03-22 00:32:07.200000+00:00,Case18,Variant 60,60,Fluxicon Disco
Final Inspection Q.C.,complete,ID4163,2012-03-22 15:40:00+00:00,Final Inspection Q.C.,ID4163,2012-03-22 15:32:09.600000+00:00,Case18,Variant 60,60,Fluxicon Disco
Final Inspection Q.C.,complete,ID4163,2012-03-22 19:50:00+00:00,Final Inspection Q.C.,ID4163,2012-03-22 19:30:00+00:00,Case18,Variant 60,60,Fluxicon Disco
Final Inspection Q.C.,complete,ID4163,2012-03-23 01:04:00+00:00,Final Inspection Q.C.,ID4163,2012-03-23 00:38:52.800000+00:00,Case18,Variant 60,60,Fluxicon Disco
Final Inspection Q.C.,complete,ID4163,2012-03-23 15:40:00+00:00,Final Inspection Q.C.,ID4163,2012-03-23 14:29:55.200000+00:00,Case18,Variant 60,60,Fluxicon Disco
Final Inspection Q.C.,complete,ID4163,2012-03-23 17:30:00+00:00,Final Inspection Q.C.,ID4163,2012-03-23 17:21:12+00:00,Case18,Variant 60,60,Fluxicon Disco
Final Inspection Q.C.,complete,ID4163,2012-03-25 20:50:00+00:00,Final Inspection Q.C.,ID4163,2012-03-25 16:43:36+00:00,Case18,Variant 60,60,Fluxicon Disco
Final Inspection Q.C.,complete,ID4163,2012-03-25 23:30:00+00:00,Final Inspection Q.C.,ID4163,2012-03-25 23:17:12+00:00,Case18,Variant 60,60,Fluxicon Disco
Grinding Rework,complete,ID4528,2012-03-26 07:41:00+00:00,Grinding Rework,ID4528,2012-03-26 04:34:25.200000+00:00,Case18,Variant 60,60,Fluxicon Disco
Grinding Rework,complete,ID4528,2012-03-27 02:21:00+00:00,Grinding Rework,ID4528,2012-03-26 19:15:24+00:00,Case18,Variant 60,60,Fluxicon Disco
Grinding Rework,complete,ID4528,2012-03-27 05:23:00+00:00,Grinding Rework,ID4528,2012-03-27 04:45:22.800000+00:00,Case18,Variant 60,60,Fluxicon Disco
Final Inspection Q.C.,complete,ID4163,2012-03-27 17:30:00+00:00,Final Inspection Q.C.,ID4163,2012-03-27 16:31:50.400000+00:00,Case18,Variant 60,60,Fluxicon Disco
Grinding Rework,complete,ID4872,2012-03-27 19:40:00+00:00,Grinding Rework,ID4872,2012-03-27 18:50:36+00:00,Case18,Variant 60,60,Fluxicon Disco
Grinding Rework,complete,ID4872,2012-03-27 23:50:00+00:00,Grinding Rework,ID4872,2012-03-27 22:15:00+00:00,Case18,Variant 60,60,Fluxicon Disco
Packing,complete,ID4820,2012-03-28 09:00:00+00:00,Packing,ID4820,2012-03-28 07:59:30+00:00,Case18,Variant 60,60,Fluxicon Disco
Final Inspection Q.C.,complete,ID4163,2012-03-30 02:05:00+00:00,Final Inspection Q.C.,ID4163,2012-03-30 01:59:48+00:00,Case18,Variant 60,60,Fluxicon Disco
Packing,complete,ID4491,2012-03-30 09:00:00+00:00,Packing,ID4491,2012-03-30 09:00:00+00:00,Case18,Variant 60,60,Fluxicon Disco
Final Inspection Q.C.,complete,ID4163,2012-03-30 16:12:00+00:00,Final Inspection Q.C.,ID4163,2012-03-30 16:07:50.400000+00:00,Case18,Variant 60,60,Fluxicon Disco
End,complete,End,2012-03-30 16:12:00+00:00,End,End,2012-03-30 16:12:00+00:00,Case18,Variant 60,60,Fluxicon Disco
