concept:name,lifecycle:transition,org:resource,time:timestamp,Activity,Resource,start:timestamp,case:concept:name,case:variant,case:variant-index,case:creator
End,complete,End,2012-03-30 17:57:00+00:00,End,End,2012-03-30 17:57:00+00:00,Case144,Variant 2,2,Fluxicon Disco
Start,complete,Start,2012-02-17 04:04:00+00:00,Start,Start,2012-02-17 04:04:00+00:00,Case145,Variant 44,44,Fluxicon Disco
Turning,complete,ID4219,2012-02-17 07:42:00+00:00,Turning,ID4219,2012-02-17 06:40:57.600000+00:00,Case145,Variant 44,44,Fluxicon Disco
Turning,complete,ID0997,2012-02-17 19:41:00+00:00,Turning,ID0997,2012-02-17 16:19:40.800000+00:00,Case145,Variant 44,44,Fluxicon Disco
Turning,complete,ID4219,2012-02-19 14:17:00+00:00,Turning,ID4219,2012-02-19 02:21:19.200000+00:00,Case145,Variant 44,44,Fluxicon Disco
Turning,complete,ID4219,2012-02-19 17:17:00+00:00,Turning,ID4219,2012-02-19 16:26:36+00:00,Case145,Variant 44,44,Fluxicon Disco
Turning Q.C.,complete,ID4618,2012-02-19 22:55:00+00:00,Turning Q.C.,ID4618,2012-02-19 21:06:50.400000+00:00,Case145,Variant 44,44,Fluxicon Disco
Flat Grinding,complete,ID0998,2012-02-21 00:39:00+00:00,Flat Grinding,ID0998,2012-02-20 20:31:57.600000+00:00,Case145,Variant 44,44,Fluxicon Disco
Lapping,complete,ID0998,2012-03-01 21:43:00+00:00,Lapping,ID0998,2012-02-28 04:55:36+00:00,Case145,Variant 44,44,Fluxicon Disco
Final Inspection Q.C.,complete,ID4618,2012-03-04 16:45:00+00:00,Final Inspection Q.C.,ID4618,2012-03-04 16:28:30+00:00,Case145,Variant 44,44,Fluxicon Disco
Turning Q.C.,complete,ID4618,2012-03-08 22:54:00+00:00,Turning Q.C.,ID4618,2012-03-08 05:30:09.600000+00:00,Case145,Variant 44,44,Fluxicon Disco
Laser Marking,complete,ID0998,2012-03-09 19:54:00+00:00,Laser Marking,ID0998,2012-03-09 17:35:24+00:00,Case145,Variant 44,44,Fluxicon Disco
Lapping,complete,ID0998,2012-03-09 20:35:00+00:00,Lapping,ID0998,2012-03-09 19:56:52.200000+00:00,Case145,Variant 44,44,Fluxicon Disco
Packing,complete,ID4820,2012-03-11 08:00:00+00:00,Packing,ID4820,2012-03-10 23:08:45+00:00,Case145,Variant 44,44,Fluxicon Disco
Final Inspection Q.C.,complete,ID4618,2012-03-11 15:08:00+00:00,Final Inspection Q.C.,ID4618,2012-03-11 09:47:00+00:00,Case145,Variant 44,44,Fluxicon Disco
End,complete,End,2012-03-11 15:08:00+00:00,End,End,2012-03-11 15:08:00+00:00,Case145,Variant 44,44,Fluxicon Disco
Start,complete,Start,2012-02-19 07:00:00+00:00,Start,Start,2012-02-19 07:00:00+00:00,Case146,Variant 2,2,Fluxicon Disco
Packing,complete,ID4820,2012-02-19 08:00:00+00:00,Packing,ID4820,2012-02-19 07:45:00+00:00,Case146,Variant 2,2,Fluxicon Disco
Final Inspection Q.C.,complete,ID4287,2012-02-19 15:40:00+00:00,Final Inspection Q.C.,ID4287,2012-02-19 09:55:00+00:00,Case146,Variant 2,2,Fluxicon Disco
End,complete,End,2012-02-19 15:40:00+00:00,End,End,2012-02-19 15:40:00+00:00,Case146,Variant 2,2,Fluxicon Disco
Start,complete,Start,2012-03-12 01:36:00+00:00,Start,Start,2012-03-12 01:36:00+00:00,Case147,Variant 45,45,Fluxicon Disco
Turning,complete,ID4219,2012-03-12 06:12:00+00:00,Turning,ID4219,2012-03-12 04:54:43.200000+00:00,Case147,Variant 45,45,Fluxicon Disco
Turning,complete,ID0997,2012-03-12 18:00:00+00:00,Turning,ID0997,2012-03-12 14:41:45.600000+00:00,Case147,Variant 45,45,Fluxicon Disco
Turning,complete,ID0997,2012-03-12 22:54:00+00:00,Turning,ID0997,2012-03-12 21:31:40.800000+00:00,Case147,Variant 45,45,Fluxicon Disco
Packing,complete,ID4820,2012-03-13 08:00:00+00:00,Packing,ID4820,2012-03-13 05:43:30+00:00,Case147,Variant 45,45,Fluxicon Disco
Turning,complete,ID4219,2012-03-13 09:04:00+00:00,Turning,ID4219,2012-03-13 08:46:04.800000+00:00,Case147,Variant 45,45,Fluxicon Disco
Turning Q.C.,complete,ID4287,2012-03-13 15:00:00+00:00,Turning Q.C.,ID4287,2012-03-13 13:06:04.800000+00:00,Case147,Variant 45,45,Fluxicon Disco
Final Inspection Q.C.,complete,ID4287,2012-03-13 21:03:00+00:00,Final Inspection Q.C.,ID4287,2012-03-13 16:30:45+00:00,Case147,Variant 45,45,Fluxicon Disco
End,complete,End,2012-03-13 21:03:00+00:00,End,End,2012-03-13 21:03:00+00:00,Case147,Variant 45,45,Fluxicon Disco
Start,complete,Start,2012-01-11 17:00:00+00:00,Start,Start,2012-01-11 17:00:00+00:00,Case148,Variant 46,46,Fluxicon Disco
Rework Milling,complete,ID3641,2012-01-11 18:30:00+00:00,Rework Milling,ID3641,2012-01-11 17:32:24+00:00,Case148,Variant 46,46,Fluxicon Disco
Packing,complete,ID4291,2012-02-26 08:00:00+00:00,Packing,ID4291,2012-02-23 20:00:00+00:00,Case148,Variant 46,46,Fluxicon Disco
Final Inspection Q.C.,complete,ID4287,2012-02-26 08:15:00+00:00,Final Inspection Q.C.,ID4287,2012-02-26 08:03:45+00:00,Case148,Variant 46,46,Fluxicon Disco
Milling Q.C.,complete,ID4287,2012-02-26 08:15:00+00:00,Milling Q.C.,ID4287,2012-02-26 08:15:00+00:00,Case148,Variant 46,46,Fluxicon Disco
Final Inspection Q.C.,complete,ID4287,2012-02-26 21:00:00+00:00,Final Inspection Q.C.,ID4287,2012-02-26 11:26:15+00:00,Case148,Variant 46,46,Fluxicon Disco
End,complete,End,2012-02-26 21:00:00+00:00,End,End,2012-02-26 21:00:00+00:00,Case148,Variant 46,46,Fluxicon Disco
Milling,complete,ID4287,2012-02-26 21:53:00+00:00,Milling,ID4287,2012-02-26 21:21:43.800000+00:00,Case148,Variant 46,46,Fluxicon Disco
Start,complete,Start,2012-02-02 07:00:00+00:00,Start,Start,2012-02-02 07:00:00+00:00,Case150,Variant 47,47,Fluxicon Disco
Flat Grinding,complete,ID4618,2012-02-02 08:15:00+00:00,Flat Grinding,ID4618,2012-02-02 08:03:00+00:00,Case150,Variant 47,47,Fluxicon Disco
Round Grinding,complete,ID4618,2012-02-02 08:15:00+00:00,Round Grinding,ID4618,2012-02-02 08:15:00+00:00,Case150,Variant 47,47,Fluxicon Disco
Laser Marking,complete,ID4618,2012-02-02 08:15:00+00:00,Laser Marking,ID4618,2012-02-02 08:15:00+00:00,Case150,Variant 47,47,Fluxicon Disco
Final Inspection Q.C.,complete,ID4618,2012-02-02 16:47:00+00:00,Final Inspection Q.C.,ID4618,2012-02-02 10:23:00+00:00,Case150,Variant 47,47,Fluxicon Disco
End,complete,End,2012-02-02 16:47:00+00:00,End,End,2012-02-02 16:47:00+00:00,Case150,Variant 47,47,Fluxicon Disco
Start,complete,Start,2012-01-03 02:00:00+00:00,Start,Start,2012-01-03 02:00:00+00:00,Case153,Variant 48,48,Fluxicon Disco
Round Grinding,complete,ID4528,2012-01-03 02:50:00+00:00,Round Grinding,ID4528,2012-01-03 02:50:00+00:00,Case153,Variant 48,48,Fluxicon Disco
Round Grinding,complete,ID4528,2012-01-03 03:45:00+00:00,Round Grinding,ID4528,2012-01-03 03:45:00+00:00,Case153,Variant 48,48,Fluxicon Disco
Final Inspection Q.C.,complete,ID4287,2012-01-05 00:47:00+00:00,Final Inspection Q.C.,ID4287,2012-01-04 21:34:15+00:00,Case153,Variant 48,48,Fluxicon Disco
Final Inspection Q.C.,complete,ID4287,2012-01-05 15:40:00+00:00,Final Inspection Q.C.,ID4287,2012-01-05 04:30:15+00:00,Case153,Variant 48,48,Fluxicon Disco
Packing,complete,ID4820,2012-01-06 08:00:00+00:00,Packing,ID4820,2012-01-06 03:55:00+00:00,Case153,Variant 48,48,Fluxicon Disco
End,complete,End,2012-01-06 08:00:00+00:00,End,End,2012-01-06 08:00:00+00:00,Case153,Variant 48,48,Fluxicon Disco
Start,complete,Start,2012-01-04 07:00:00+00:00,Start,Start,2012-01-04 07:00:00+00:00,Case154,Variant 49,49,Fluxicon Disco
Round Grinding,complete,ID4493,2012-01-04 08:15:00+00:00,Round Grinding,ID4493,2012-01-04 07:09:00+00:00,Case154,Variant 49,49,Fluxicon Disco
Flat Grinding,complete,ID3716,2012-01-06 18:30:00+00:00,Flat Grinding,ID3716,2012-01-06 18:30:00+00:00,Case154,Variant 49,49,Fluxicon Disco
Final Inspection Q.C.,complete,ID4493,2012-01-08 17:11:00+00:00,Final Inspection Q.C.,ID4493,2012-01-07 06:10:15+00:00,Case154,Variant 49,49,Fluxicon Disco
Packing,complete,ID4820,2012-01-11 08:00:00+00:00,Packing,ID4820,2012-01-10 16:17:45+00:00,Case154,Variant 49,49,Fluxicon Disco
End,complete,End,2012-01-11 08:00:00+00:00,End,End,2012-01-11 08:00:00+00:00,Case154,Variant 49,49,Fluxicon Disco
Start,complete,Start,2012-01-06 14:11:00+00:00,Start,Start,2012-01-06 14:11:00+00:00,Case155,Variant 50,50,Fluxicon Disco
Turning,complete,ID0997,2012-01-06 18:56:00+00:00,Turning,ID0997,2012-01-06 17:36:12+00:00,Case155,Variant 50,50,Fluxicon Disco
Turning & Milling,complete,ID0997,2012-01-06 19:38:00+00:00,Turning & Milling,ID0997,2012-01-06 19:32:57.600000+00:00,Case155,Variant 50,50,Fluxicon Disco
Turning & Milling,complete,ID0997,2012-01-06 20:53:00+00:00,Turning & Milling,ID0997,2012-01-06 20:44:00+00:00,Case155,Variant 50,50,Fluxicon Disco
Turning & Milling Q.C.,complete,ID4618,2012-01-08 18:59:00+00:00,Turning & Milling Q.C.,ID4618,2012-01-08 18:45:54.600000+00:00,Case155,Variant 50,50,Fluxicon Disco
Turning & Milling,complete,ID0997,2012-01-08 22:39:00+00:00,Turning & Milling,ID0997,2012-01-08 22:12:36+00:00,Case155,Variant 50,50,Fluxicon Disco
Turning & Milling Q.C.,complete,ID4618,2012-01-09 00:00:00+00:00,Turning & Milling Q.C.,ID4618,2012-01-08 23:51:05.400000+00:00,Case155,Variant 50,50,Fluxicon Disco
Laser Marking,complete,ID4882,2012-01-10 15:12:00+00:00,Laser Marking,ID4882,2012-01-10 10:53:16.800000+00:00,Case155,Variant 50,50,Fluxicon Disco
Laser Marking,complete,ID0998,2012-01-10 16:10:00+00:00,Laser Marking,ID0998,2012-01-10 16:03:37.200000+00:00,Case155,Variant 50,50,Fluxicon Disco
Lapping,complete,ID4882,2012-01-10 17:33:00+00:00,Lapping,ID4882,2012-01-10 16:15:48.600000+00:00,Case155,Variant 50,50,Fluxicon Disco
Final Inspection Q.C.,complete,ID4618,2012-01-10 22:14:00+00:00,Final Inspection Q.C.,ID4618,2012-01-10 18:43:15+00:00,Case155,Variant 50,50,Fluxicon Disco
Final Inspection Q.C.,complete,ID4618,2012-01-11 20:19:00+00:00,Final Inspection Q.C.,ID4618,2012-01-11 16:26:30+00:00,Case155,Variant 50,50,Fluxicon Disco
Packing,complete,ID4820,2012-01-13 08:00:00+00:00,Packing,ID4820,2012-01-12 23:04:45+00:00,Case155,Variant 50,50,Fluxicon Disco
End,complete,End,2012-01-13 08:00:00+00:00,End,End,2012-01-13 08:00:00+00:00,Case155,Variant 50,50,Fluxicon Disco
Start,complete,Start,2012-02-21 03:00:00+00:00,Start,Start,2012-02-21 03:00:00+00:00,Case156,Variant 51,51,Fluxicon Disco
Turning & Milling,complete,ID4641,2012-02-21 06:50:00+00:00,Turning & Milling,ID4641,2012-02-21 06:22:24+00:00,Case156,Variant 51,51,Fluxicon Disco
Turning & Milling,complete,ID4641,2012-02-21 13:50:00+00:00,Turning & Milling,ID4641,2012-02-21 12:59:36+00:00,Case156,Variant 51,51,Fluxicon Disco
Turning & Milling,complete,ID4641,2012-02-22 10:56:00+00:00,Turning & Milling,ID4641,2012-02-22 08:24:04.800000+00:00,Case156,Variant 51,51,Fluxicon Disco
Turning & Milling,complete,ID4641,2012-02-22 13:34:00+00:00,Turning & Milling,ID4641,2012-02-22 13:15:02.400000+00:00,Case156,Variant 51,51,Fluxicon Disco
Turning & Milling,complete,ID4641,2012-02-23 13:41:00+00:00,Turning & Milling,ID4641,2012-02-23 10:47:21.600000+00:00,Case156,Variant 51,51,Fluxicon Disco
Turning & Milling Q.C.,complete,ID4618,2012-02-23 16:08:00+00:00,Turning & Milling Q.C.,ID4618,2012-02-23 15:51:49.800000+00:00,Case156,Variant 51,51,Fluxicon Disco
Final Inspection Q.C.,complete,ID4618,2012-02-27 14:24:00+00:00,Final Inspection Q.C.,ID4618,2012-02-27 14:12:00+00:00,Case156,Variant 51,51,Fluxicon Disco
Turning & Milling Q.C.,complete,ID4618,2012-02-27 14:26:00+00:00,Turning & Milling Q.C.,ID4618,2012-02-27 14:25:46.800000+00:00,Case156,Variant 51,51,Fluxicon Disco
Laser Marking,complete,ID4445,2012-02-29 22:42:00+00:00,Laser Marking,ID4445,2012-02-29 20:13:10.200000+00:00,Case156,Variant 51,51,Fluxicon Disco
Lapping,complete,ID0420,2012-03-01 09:34:00+00:00,Lapping,ID0420,2012-02-29 23:27:38.400000+00:00,Case156,Variant 51,51,Fluxicon Disco
Final Inspection Q.C.,complete,ID4618,2012-03-06 21:51:00+00:00,Final Inspection Q.C.,ID4618,2012-03-06 17:51:45+00:00,Case156,Variant 51,51,Fluxicon Disco
Final Inspection Q.C.,complete,ID4618,2012-03-06 23:25:00+00:00,Final Inspection Q.C.,ID4618,2012-03-06 22:14:30+00:00,Case156,Variant 51,51,Fluxicon Disco
Turning & Milling,complete,ID4618,2012-03-06 23:30:00+00:00,Turning & Milling,ID4618,2012-03-06 23:29:24+00:00,Case156,Variant 51,51,Fluxicon Disco
Packing,complete,ID4820,2012-03-07 08:00:00+00:00,Packing,ID4820,2012-03-07 08:00:00+00:00,Case156,Variant 51,51,Fluxicon Disco
End,complete,End,2012-03-07 08:00:00+00:00,End,End,2012-03-07 08:00:00+00:00,Case156,Variant 51,51,Fluxicon Disco
Start,complete,Start,2012-02-21 07:00:00+00:00,Start,Start,2012-02-21 07:00:00+00:00,Case157,Variant 52,52,Fluxicon Disco
Lapping,complete,ID0937,2012-02-21 08:15:00+00:00,Lapping,ID0937,2012-02-21 07:05:15+00:00,Case157,Variant 52,52,Fluxicon Disco
End,complete,End,2012-02-21 08:15:00+00:00,End,End,2012-02-21 08:15:00+00:00,Case157,Variant 52,52,Fluxicon Disco
Start,complete,Start,2012-01-09 07:00:00+00:00,Start,Start,2012-01-09 07:00:00+00:00,Case163,Variant 53,53,Fluxicon Disco
Packing,complete,ID4491,2012-01-09 08:00:00+00:00,Packing,ID4491,2012-01-09 08:00:00+00:00,Case163,Variant 53,53,Fluxicon Disco
Final Inspection Q.C.,complete,ID4287,2012-01-09 16:46:00+00:00,Final Inspection Q.C.,ID4287,2012-01-09 10:11:30+00:00,Case163,Variant 53,53,Fluxicon Disco
Turning Q.C.,complete,ID4287,2012-01-09 18:38:00+00:00,Turning Q.C.,ID4287,2012-01-09 18:02:09.600000+00:00,Case163,Variant 53,53,Fluxicon Disco
Turning Q.C.,complete,ID4287,2012-01-10 19:11:00+00:00,Turning Q.C.,ID4287,2012-01-10 11:19:38.400000+00:00,Case163,Variant 53,53,Fluxicon Disco
Turning,complete,ID3846,2012-01-22 14:15:00+00:00,Turning,ID3846,2012-01-21 18:03:09.600000+00:00,Case163,Variant 53,53,Fluxicon Disco
Packing,complete,ID4491,2012-01-24 08:00:00+00:00,Packing,ID4491,2012-01-23 21:33:45+00:00,Case163,Variant 53,53,Fluxicon Disco
Final Inspection Q.C.,complete,ID4287,2012-01-24 08:15:00+00:00,Final Inspection Q.C.,ID4287,2012-01-24 08:03:45+00:00,Case163,Variant 53,53,Fluxicon Disco
Final Inspection Q.C.,complete,ID4287,2012-01-24 08:15:00+00:00,Final Inspection Q.C.,ID4287,2012-01-24 08:15:00+00:00,Case163,Variant 53,53,Fluxicon Disco
Final Inspection Q.C.,complete,ID4287,2012-01-24 21:45:00+00:00,Final Inspection Q.C.,ID4287,2012-01-24 11:37:30+00:00,Case163,Variant 53,53,Fluxicon Disco
Final Inspection Q.C.,complete,ID4287,2012-01-24 23:00:00+00:00,Final Inspection Q.C.,ID4287,2012-01-24 22:03:45+00:00,Case163,Variant 53,53,Fluxicon Disco
Packing,complete,ID4820,2012-03-01 08:00:00+00:00,Packing,ID4820,2012-03-01 02:00:00+00:00,Case163,Variant 53,53,Fluxicon Disco
Final Inspection Q.C.,complete,ID4287,2012-03-01 16:30:00+00:00,Final Inspection Q.C.,ID4287,2012-03-01 10:07:30+00:00,Case163,Variant 53,53,Fluxicon Disco
Final Inspection Q.C.,complete,ID4287,2012-03-22 22:04:00+00:00,Final Inspection Q.C.,ID4287,2012-03-22 17:16:00+00:00,Case163,Variant 53,53,Fluxicon Disco
End,complete,End,2012-03-22 22:04:00+00:00,End,End,2012-03-22 22:04:00+00:00,Case163,Variant 53,53,Fluxicon Disco
Start,complete,Start,2012-02-26 23:49:00+00:00,Start,Start,2012-02-26 23:49:00+00:00,Case17,Variant 54,54,Fluxicon Disco
Turning,complete,ID4219,2012-02-27 03:43:00+00:00,Turning,ID4219,2012-02-27 02:37:28.800000+00:00,Case17,Variant 54,54,Fluxicon Disco
Turning,complete,ID4219,2012-02-27 05:16:00+00:00,Turning,ID4219,2012-02-27 04:49:57.600000+00:00,Case17,Variant 54,54,Fluxicon Disco
Turning,complete,ID4219,2012-02-27 06:07:00+00:00,Turning,ID4219,2012-02-27 05:52:43.200000+00:00,Case17,Variant 54,54,Fluxicon Disco
Turning,complete,ID4219,2012-02-27 07:29:00+00:00,Turning,ID4219,2012-02-27 07:06:02.400000+00:00,Case17,Variant 54,54,Fluxicon Disco
Turning,complete,ID4219,2012-02-27 07:42:00+00:00,Turning,ID4219,2012-02-27 07:38:21.600000+00:00,Case17,Variant 54,54,Fluxicon Disco
Turning,complete,ID4799,2012-02-27 13:58:00+00:00,Turning,ID4799,2012-02-27 13:58:00+00:00,Case17,Variant 54,54,Fluxicon Disco
Turning,complete,ID4622,2012-02-27 22:45:00+00:00,Turning,ID4622,2012-02-27 22:45:00+00:00,Case17,Variant 54,54,Fluxicon Disco
Turning,complete,ID4219,2012-02-27 23:36:00+00:00,Turning,ID4219,2012-02-27 23:21:43.200000+00:00,Case17,Variant 54,54,Fluxicon Disco
Turning,complete,ID4799,2012-02-28 13:58:00+00:00,Turning,ID4799,2012-02-28 13:58:00+00:00,Case17,Variant 54,54,Fluxicon Disco
Turning,complete,ID4622,2012-02-28 22:42:00+00:00,Turning,ID4622,2012-02-28 22:42:00+00:00,Case17,Variant 54,54,Fluxicon Disco
Turning,complete,ID4219,2012-02-29 02:22:00+00:00,Turning,ID4219,2012-02-29 01:20:24+00:00,Case17,Variant 54,54,Fluxicon Disco
Turning,complete,ID4799,2012-02-29 13:40:00+00:00,Turning,ID4799,2012-02-29 13:40:00+00:00,Case17,Variant 54,54,Fluxicon Disco
Turning Q.C.,complete,ID4287,2012-02-29 15:40:00+00:00,Turning Q.C.,ID4287,2012-02-29 15:01:36+00:00,Case17,Variant 54,54,Fluxicon Disco
Turning Q.C.,complete,ID4287,2012-02-29 20:35:00+00:00,Turning Q.C.,ID4287,2012-02-29 19:00:36+00:00,Case17,Variant 54,54,Fluxicon Disco
Laser Marking,complete,ID4445,2012-02-29 22:02:00+00:00,Laser Marking,ID4445,2012-02-29 21:52:25.800000+00:00,Case17,Variant 54,54,Fluxicon Disco
Turning,complete,ID4622,2012-02-29 22:40:00+00:00,Turning,ID4622,2012-02-29 22:40:00+00:00,Case17,Variant 54,54,Fluxicon Disco
Turning Q.C.,complete,ID4287,2012-03-01 01:00:00+00:00,Turning Q.C.,ID4287,2012-03-01 00:15:12+00:00,Case17,Variant 54,54,Fluxicon Disco
Turning,complete,ID4219,2012-03-01 04:25:00+00:00,Turning,ID4219,2012-03-01 03:27:36+00:00,Case17,Variant 54,54,Fluxicon Disco
Turning,complete,ID4219,2012-03-01 05:27:00+00:00,Turning,ID4219,2012-03-01 05:09:38.400000+00:00,Case17,Variant 54,54,Fluxicon Disco
Turning,complete,ID4799,2012-03-01 08:10:00+00:00,Turning,ID4799,2012-03-01 08:10:00+00:00,Case17,Variant 54,54,Fluxicon Disco
Turning,complete,ID4219,2012-03-01 08:24:00+00:00,Turning,ID4219,2012-03-01 08:20:04.800000+00:00,Case17,Variant 54,54,Fluxicon Disco
Turning Q.C.,complete,ID4287,2012-03-01 23:01:00+00:00,Turning Q.C.,ID4287,2012-03-01 18:20:21.600000+00:00,Case17,Variant 54,54,Fluxicon Disco
Turning,complete,ID4219,2012-03-02 08:59:00+00:00,Turning,ID4219,2012-03-02 06:11:33.600000+00:00,Case17,Variant 54,54,Fluxicon Disco
Turning,complete,ID4799,2012-03-02 14:00:00+00:00,Turning,ID4799,2012-03-02 14:00:00+00:00,Case17,Variant 54,54,Fluxicon Disco
Turning,complete,ID4799,2012-03-05 23:37:00+00:00,Turning,ID4799,2012-03-05 23:37:00+00:00,Case17,Variant 54,54,Fluxicon Disco
Turning Q.C.,complete,ID4287,2012-03-07 15:40:00+00:00,Turning Q.C.,ID4287,2012-03-07 02:51:02.400000+00:00,Case17,Variant 54,54,Fluxicon Disco
Turning Q.C.,complete,ID4287,2012-03-08 18:03:00+00:00,Turning Q.C.,ID4287,2012-03-08 09:36:26.400000+00:00,Case17,Variant 54,54,Fluxicon Disco
Turning,complete,ID4799,2012-03-09 01:05:00+00:00,Turning,ID4799,2012-03-09 01:05:00+00:00,Case17,Variant 54,54,Fluxicon Disco
Turning,complete,ID4799,2012-03-11 13:08:00+00:00,Turning,ID4799,2012-03-11 13:08:00+00:00,Case17,Variant 54,54,Fluxicon Disco
Packing,complete,ID4820,2012-03-22 08:00:00+00:00,Packing,ID4820,2012-03-22 08:00:00+00:00,Case17,Variant 54,54,Fluxicon Disco
Final Inspection Q.C.,complete,ID4287,2012-03-22 21:30:00+00:00,Final Inspection Q.C.,ID4287,2012-03-22 17:07:30+00:00,Case17,Variant 54,54,Fluxicon Disco
Turning,complete,ID4219,2012-03-26 04:53:00+00:00,Turning,ID4219,2012-03-25 06:39:21.600000+00:00,Case17,Variant 54,54,Fluxicon Disco
Turning,complete,ID4219,2012-03-26 07:13:00+00:00,Turning,ID4219,2012-03-26 06:33:48+00:00,Case17,Variant 54,54,Fluxicon Disco
Turning,complete,ID4219,2012-03-26 10:20:00+00:00,Turning,ID4219,2012-03-26 09:27:38.400000+00:00,Case17,Variant 54,54,Fluxicon Disco
Turning,complete,ID4799,2012-03-27 14:55:00+00:00,Turning,ID4799,2012-03-27 14:55:00+00:00,Case17,Variant 54,54,Fluxicon Disco
Turning,complete,ID4622,2012-03-28 01:26:00+00:00,Turning,ID4622,2012-03-28 01:26:00+00:00,Case17,Variant 54,54,Fluxicon Disco
Turning,complete,ID4799,2012-03-28 14:55:00+00:00,Turning,ID4799,2012-03-28 14:55:00+00:00,Case17,Variant 54,54,Fluxicon Disco
Turning,complete,ID4622,2012-03-28 23:53:00+00:00,Turning,ID4622,2012-03-28 23:53:00+00:00,Case17,Variant 54,54,Fluxicon Disco
Turning,complete,ID4799,2012-03-29 13:34:00+00:00,Turning,ID4799,2012-03-29 13:34:00+00:00,Case17,Variant 54,54,Fluxicon Disco
Turning,complete,ID4622,2012-03-29 23:33:00+00:00,Turning,ID4622,2012-03-29 23:33:00+00:00,Case17,Variant 54,54,Fluxicon Disco
End,complete,End,2012-03-29 23:33:00+00:00,End,End,2012-03-29 23:33:00+00:00,Case17,Variant 54,54,Fluxicon Disco
Start,complete,Start,2012-03-19 04:42:00+00:00,Start,Start,2012-03-19 04:42:00+00:00,Case174,Variant 55,55,Fluxicon Disco
Turning & Milling,complete,ID4529,2012-03-19 09:14:00+00:00,Turning & Milling,ID4529,2012-03-19 08:41:21.600000+00:00,Case174,Variant 55,55,Fluxicon Disco
Turning & Milling,complete,ID4794,2012-03-19 19:12:00+00:00,Turning & Milling,ID4794,2012-03-19 18:00:14.400000+00:00,Case174,Variant 55,55,Fluxicon Disco
Turning & Milling Q.C.,complete,ID4287,2012-03-19 19:37:00+00:00,Turning & Milling Q.C.,ID4287,2012-03-19 19:34:15+00:00,Case174,Variant 55,55,Fluxicon Disco
Turning & Milling,complete,ID4794,2012-03-19 23:01:00+00:00,Turning & Milling,ID4794,2012-03-19 22:36:31.200000+00:00,Case174,Variant 55,55,Fluxicon Disco
Turning & Milling,complete,ID4718,2012-03-20 00:49:00+00:00,Turning & Milling,ID4718,2012-03-20 00:36:02.400000+00:00,Case174,Variant 55,55,Fluxicon Disco
Turning & Milling,complete,ID0997,2012-03-20 06:28:00+00:00,Turning & Milling,ID0997,2012-03-20 05:47:19.200000+00:00,Case174,Variant 55,55,Fluxicon Disco
Turning & Milling,complete,ID4529,2012-03-20 13:40:00+00:00,Turning & Milling,ID4529,2012-03-20 12:48:09.600000+00:00,Case174,Variant 55,55,Fluxicon Disco
Turning & Milling,complete,ID4794,2012-03-20 20:29:00+00:00,Turning & Milling,ID4794,2012-03-20 19:39:55.200000+00:00,Case174,Variant 55,55,Fluxicon Disco
Turning & Milling Q.C.,complete,ID4287,2012-03-20 23:00:00+00:00,Turning & Milling Q.C.,ID4287,2012-03-20 22:43:23.400000+00:00,Case174,Variant 55,55,Fluxicon Disco
Turning & Milling Q.C.,complete,ID4287,2012-03-21 14:16:00+00:00,Turning & Milling Q.C.,ID4287,2012-03-21 12:35:14.400000+00:00,Case174,Variant 55,55,Fluxicon Disco
Laser Marking,complete,ID0998,2012-03-29 17:20:00+00:00,Laser Marking,ID0998,2012-03-29 09:43:43.200000+00:00,Case174,Variant 55,55,Fluxicon Disco
Lapping,complete,ID0998,2012-03-29 18:48:00+00:00,Lapping,ID0998,2012-03-29 17:26:09.600000+00:00,Case174,Variant 55,55,Fluxicon Disco
Lapping,complete,ID4872,2012-03-29 18:58:00+00:00,Lapping,ID4872,2012-03-29 18:48:42+00:00,Case174,Variant 55,55,Fluxicon Disco
Round Grinding,complete,ID4872,2012-03-29 20:13:00+00:00,Round Grinding,ID4872,2012-03-29 19:07:00+00:00,Case174,Variant 55,55,Fluxicon Disco
Lapping,complete,ID0998,2012-03-29 20:51:00+00:00,Lapping,ID0998,2012-03-29 20:15:39.600000+00:00,Case174,Variant 55,55,Fluxicon Disco
Round Grinding,complete,ID4872,2012-03-29 22:35:00+00:00,Round Grinding,ID4872,2012-03-29 21:03:28.800000+00:00,Case174,Variant 55,55,Fluxicon Disco
Round Grinding,complete,ID4872,2012-03-29 23:46:00+00:00,Round Grinding,ID4872,2012-03-29 22:43:31.200000+00:00,Case174,Variant 55,55,Fluxicon Disco
Lapping,complete,ID4528,2012-03-30 05:36:00+00:00,Lapping,ID4528,2012-03-30 00:10:30+00:00,Case174,Variant 55,55,Fluxicon Disco
Packing,complete,ID4491,2012-03-30 09:00:00+00:00,Packing,ID4491,2012-03-30 09:00:00+00:00,Case174,Variant 55,55,Fluxicon Disco
Final Inspection Q.C.,complete,ID4287,2012-03-30 18:17:00+00:00,Final Inspection Q.C.,ID4287,2012-03-30 11:19:15+00:00,Case174,Variant 55,55,Fluxicon Disco
End,complete,End,2012-03-30 18:17:00+00:00,End,End,2012-03-30 18:17:00+00:00,Case174,Variant 55,55,Fluxicon Disco
Start,complete,Start,2012-01-31 14:00:00+00:00,Start,Start,2012-01-31 14:00:00+00:00,Case175,Variant 56,56,Fluxicon Disco
